Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order	All_hour_NES	hour0_NES	hour3_NES	hour6_NES	hour12_NES	hour24_NES	sig_hours
hour_0	D007031	Hypothalamus	29	0.65646507854	2.00194942235332	0.000242954324586978	0.00163219515486875	0.00063485354860936	2003	tags=66%, list=20%, signal=53%	teq/Dif/dnc/Vmat/Tbh/InR/Rel/pan/Ilp6/Pka-C1/Sirt1/cact/Aps/sNPF/egr/sNPF-R/mnb/rut/foxo	19	0.655172413793103	2	0	2.00194942235332	0	0	0	0	6
hour_0	D000009	Abdominal Muscles	33	0.625647125820168	1.95625745654023	0.00024703557312253	0.00163219515486875	0.00063485354860936	2974	tags=76%, list=29%, signal=54%	cac/Ptx1/fru/GATAe/dsx/Syt1/ftz-f1/tup/w/ChAT/Fas2/ry/Hr39/cact/nrv2/org-1/EcR/Sxl/Moe/Smvt/futsch/dlg1/dl/Duox/shi	25	0.757575757575758	2	0	1.95625745654023	0	0	0	0	6
hour_0	D000650	Amnion	33	0.68752296905214	2.14972926310145	0.00024703557312253	0.00163219515486875	0.00063485354860936	1587	tags=48%, list=16%, signal=41%	lab/Abd-B/srp/zen/fkh/ush/aop/dpp/tup/InR/raw/peb/fog/cact/puc/Egfr	16	0.484848484848485	2	0	2.14972926310145	0	0	0	0	6
hour_0	D013493	Suprachiasmatic Nucleus	34	0.631819524284012	1.99262707087404	0.000247341083353945	0.00163219515486875	0.00063485354860936	1814	tags=62%, list=18%, signal=51%	Clk/Pdfr/wake/dnc/sim/Pdp1/Dh31-R/vri/Reg-5/ninaE/ptc/Pka-C1/hid/hh/eya/TrpA1/tim/Pka-R2/timeout/lark/per	21	0.617647058823529	2	0	1.99262707087404	0	0	0	0	6
hour_0	D002531	Cerebellum	35	0.619496187064566	1.96791941006867	0.000247586036147561	0.00163219515486875	0.00063485354860936	2443	tags=60%, list=24%, signal=46%	cac/Syn/slo/nSyb/Slob/stj/Sh/w/ninaE/ci/prd/Vha100-1/Fmr1/tim/Cbp53E/per/nmo/da/AGO2/Atx-1/Ube3a	21	0.6	2	0	1.96791941006867	0	0	0	0	6
hour_0	D019170	Somites	37	0.664387376770395	2.1403453322849	0.000248385494287134	0.00163219515486875	0.00063485354860936	2489	tags=57%, list=25%, signal=43%	ap/Ubx/gt/Con/trn/w/Fas3/prd/zfh1/Vang/caps/hh/ph-p/Mef2/fng/h/neur/da/ph-d/pk/trol	21	0.567567567567568	2	0	2.1403453322849	0	0	0	0	6
hour_0	D004703	Endocrine System	39	0.623896613108508	2.03307685145011	0.000250815149235014	0.00163219515486875	0.00063485354860936	2189	tags=59%, list=22%, signal=46%	gt/esg/robo1/pros/fkh/ETHR/cas/robo3/InR/Fas2/Tk/Ilp6/chico/Hsc70-3/eya/arm/sNPF/sNPF-R/EcR/ETH/dpn/Hsc70Cb/so	23	0.58974358974359	2	0	2.03307685145011	0	0	0	0	5
hour_0	D012249	Rhombencephalon	39	0.696925623877236	2.27105472816665	0.000250815149235014	0.00163219515486875	0.00063485354860936	1533	tags=56%, list=15%, signal=48%	Ubx/abd-A/sv/vnd/lab/Abd-B/Trl/Pp2A-29B/pyr/ths/dpp/bnl/w/ry/bi/ci/prd/Pc/ptc/hh/ph-p/fng	22	0.564102564102564	2	0	2.27105472816665	0	0	0	0	6
hour_0	D013477	Superior Colliculi	41	0.62915508588893	2.07029592983271	0.00025490695895998	0.00163219515486875	0.00063485354860936	1739	tags=54%, list=17%, signal=45%	chp/robo1/pros/daw/elav/Mmp1/pnt/Smox/Fas2/rho/bi/ci/ptc/babo/Pka-C1/Sema1a/hh/eya/Fmr1/CadN/Egfr/Su(H)	22	0.536585365853659	2	0	2.07029592983271	0	0	0	0	6
hour_0	D009055	Mouth	45	0.586194644656763	1.965927090948	0.000259067357512953	0.00163219515486875	0.00063485354860936	2066	tags=47%, list=20%, signal=37%	Ubx/lab/srp/sr/nSyb/elav/fkh/hth/dpp/w/brp/ci/bab1/ptc/hh/arm/Egfr/kn/Antp/cnc/e	21	0.466666666666667	2	0	1.965927090948	0	0	0	0	6
hour_0	D012669	Seminal Vesicles	46	0.68940510948206	2.32594236429123	0.000259605399792316	0.00163219515486875	0.00063485354860936	1650	tags=50%, list=16%, signal=42%	svp/Yp2/abd-A/Eip78C/Yp3/Abd-B/Yp1/fkh/VGlut/fru/dsx/Sh/Tbh/ftz-f1/Dcr-2/brp/Hr38/odd/hid/Hr39/arm/bgcn/hop	23	0.5	2	0	2.32594236429123	0	0	0	0	6
hour_0	D059326	Serotonergic Neurons	46	0.644344524856163	2.173915172587	0.000259605399792316	0.00163219515486875	0.00063485354860936	1279	tags=52%, list=13%, signal=46%	abd-A/Abd-B/5-HT7/Hn/GABA-B-R1/nSyb/Rdl/fkh/VGlut/fru/dsx/5-HT1B/Sh/Vmat/Tbh/Syt1/ChAT/Dcr-2/brp/caz/Tk/5-HT1A/odd/hid	24	0.521739130434783	2	0	2.173915172587	0	0	0	0	6
hour_0	D001306	Auditory Pathways	47	0.618888667353084	2.09954205651507	0.00026048450117218	0.00163219515486875	0.00063485354860936	1479	tags=43%, list=15%, signal=36%	nAChRalpha7/shakB/nSyb/Dscam1/elav/rst/fru/CG13795/Syt1/hth/dpp/Mrp4/Rfx/w/brp/Hr38/peb/hh/ph-p/CG44774	20	0.425531914893617	2	0	2.09954205651507	0	0	0	0	6
hour_0	D016874	Neurofibrillary Tangles	47	0.65007101024207	2.20532625288128	0.00026048450117218	0.00163219515486875	0.00063485354860936	1889	tags=57%, list=19%, signal=47%	fne/robo1/tau/pdm3/Appl/elav/Myc/Vmat/Stat92E/ChAT/Rbp9/ple/pan/Tsp5D/Hs6st/mfrn/CG9467/Socs36E/tws/arm/Scamp/Psa/hop/Bace/Zip71B/Lam/par-1	27	0.574468085106383	2	0	2.20532625288128	0	0	0	0	6
hour_0	D054259	Neural Tube	47	0.584569471234229	1.98311627689061	0.00026048450117218	0.00163219515486875	0.00063485354860936	1587	tags=34%, list=16%, signal=29%	gt/cv-2/vnd/brk/robo1/sog/pnt/dpp/rho/Gli/Shrm/hh/Rho1/arm/CadN/Egfr	16	0.340425531914894	2	0	1.98311627689061	0	0	0	0	6
hour_0	D007866	Leg	54	0.556691107910643	1.93596150842847	0.000265322366675511	0.00163219515486875	0.00063485354860936	1514	tags=35%, list=15%, signal=30%	Ubx/pxb/eag/slo/vn/Hk/rdx/para/qvr/tara/Sh/dpp/ci/Pc/ptc/hh/ph-p/arm/Act79B	19	0.351851851851852	2	0	1.93596150842847	0	0	0	0	6
hour_0	D055213	Retinal Pigment Epithelium	54	0.594046069584592	2.06586796269358	0.000265322366675511	0.00163219515486875	0.00063485354860936	2189	tags=46%, list=22%, signal=36%	chp/Pdh/CG42322/CG10804/Nckx30C/Ent3/CG43066/Orct/elav/CG7708/CG13248/ena/w/rho/ninaE/Eaat2/ci/eya/arm/Egfr/CG13743/ogre/Patj/Inx3/so	25	0.462962962962963	2	0	2.06586796269358	0	0	0	0	6
hour_0	D005855	Germ Layers	57	0.536147838688595	1.8830946842556	0.000268456375838926	0.00163219515486875	0.00063485354860936	2871	tags=58%, list=28%, signal=42%	vnd/srp/fkh/sog/sim/dsx/dpp/bnl/w/CHES-1-like/Vang/E(spl)m7-HLH/arm/FoxP/CadN/Su(H)/drd/FoxK/foxo/Pgcl/h/Sxl/neur/Bx/da/bib/Dr/Hira/pk/fs(1)K10/trbl/Dl/dl	33	0.578947368421053	2	0	1.8830946842556	0	0	0	0	6
hour_0	D008526	Medulla Oblongata	62	0.686388939930503	2.44632479039473	0.000273448181569593	0.00163219515486875	0.00063485354860936	2189	tags=68%, list=22%, signal=53%	chp/Syn/GluClalpha/pros/tutl/nSyb/Dscam1/elav/VGlut/fru/Myc/Pdp1/msn/Con/Syt1/hth/insc/ChAT/Fas2/brp/ninaE/Fas3/Gad1/tgo/Alk/Sema1a/eya/Kap-alpha3/fng/CadN/Nplp1/Csp/tim/cwo/Su(H)/per/PlexA/dpn/Patj/RasGAP1/norpA/so	42	0.67741935483871	2	0	2.44632479039473	0	0	0	0	6
hour_0	D000400	Air Sacs	64	0.61441023483711	2.19920066023306	0.000276778300581234	0.00163219515486875	0.00063485354860936	1884	tags=45%, list=19%, signal=37%	ap/Ubx/esg/brk/vn/Mmp2/Mmp1/Sdc/Stam/pnt/hth/Dad/trn/sfl/dpp/mew/bnl/w/stumps/bi/dally/Vang/caps/arm/Egfr/apt/edl/sd/wb	29	0.453125	2	0	2.19920066023306	0	0	0	0	6
hour_0	D000344	Afferent Pathways	66	0.631715356190571	2.27390007202738	0.000277623542476402	0.00163219515486875	0.00063485354860936	2580	tags=59%, list=26%, signal=44%	Ekar/chp/Clk/Syn/GluRIB/shakB/Rdl/VGlut/Trim9/fru/dsx/5-HT1B/Syt1/w/ChAT/Fas2/brp/clumsy/ple/Gad1/5-HT1A/Sema2b/Sema2a/Sema1a/CG11155/Mef2/TrpA1/tim/Ork1/per/rut/Sxl/norpA/Deaf1/Tre1/Ir76a/Ir7c/GluRIID/Nmdar1	39	0.590909090909091	2	0	2.27390007202738	0	0	0	0	6
hour_0	D057907	Post-Synaptic Density	66	0.540914539198176	1.94705668872855	0.000277623542476402	0.00163219515486875	0.00063485354860936	2731	tags=55%, list=27%, signal=40%	nAChRalpha6/teq/nAChRalpha7/Neto/Nrx-1/Zasp52/Rab3-GEF/nAChRalpha5/Eaat1/nolo/Sh/Con/Syt1/ChAT/RhoGAP100F/Fas2/brp/Ubqn/tyn/mfrn/cact/Fmr1/CG17271/Csp/hig/Capr/AGO2/CG7903/Cdep/GluRIID/Syt7/htl/Drep2/futsch/pll/dlg1	36	0.545454545454545	2	0	1.94705668872855	0	0	0	0	6
hour_0	D009900	Optic Nerve	67	0.608250247329773	2.19752296729229	0.000277854959711031	0.00163219515486875	0.00063485354860936	2247	tags=51%, list=22%, signal=40%	ap/chp/pros/elav/pum/Sh/pnt/Syt1/Atpalpha/hth/dpp/Stat92E/beat-Ia/ChAT/Fas2/nrv3/bi/ci/ptc/hid/disco/hh/eya/arm/Egfr/nrv2/hop/mnb/per/Rac2/dpn/norpA/so/da	34	0.507462686567164	2	0	2.19752296729229	0	0	0	0	6
hour_0	D020897	Organizers, Embryonic	65	0.681689502832902	2.4440804457235	0.000278318953520735	0.00163219515486875	0.00063485354860936	1587	tags=48%, list=16%, signal=40%	ap/Ubx/gt/sv/vnd/brk/vn/nkd/lab/wntD/Wnt4/sr/elav/Rbfox1/sog/mirr/pyr/fz2/ths/dpp/bnl/rho/pan/bi/ci/ptc/hh/arm/bs/fng/Egfr	31	0.476923076923077	2	0	2.4440804457235	0	0	0	0	6
hour_0	D022001	Focal Adhesions	65	0.532393906149446	1.90880676618131	0.000278318953520735	0.00163219515486875	0.00063485354860936	2757	tags=52%, list=27%, signal=38%	chp/if/robo1/p130CAS/Zasp52/para/Nrx-IV/ena/mew/w/msk/Pak3/bi/csw/Gli/comt/Mef2/Act79B/apt/Itgbn/ed/Act87E/so/alphaTub84D/CalpB/Grasp65/by/Act57B/mys/trol/scb/Fak/Tig/alphaTub84B	34	0.523076923076923	2	0	1.90880676618131	0	0	0	0	6
hour_0	D035002	Lower Extremity	68	0.6667243268623	2.41558348422914	0.000278706800445931	0.00163219515486875	0.00063485354860936	1481	tags=47%, list=15%, signal=40%	ap/Ubx/tsh/esg/brk/robo1/CARPB/bab2/Mmp2/elav/VGlut/bowl/Mmp1/nub/br/fz2/hth/Dad/dpp/w/Dcr-2/drm/ci/prd/odd/Pc/hid/NetB/hh/Pi3K92E/arm/Asx	32	0.470588235294118	2	0	2.41558348422914	0	0	0	0	6
hour_0	D006624	Hippocampus	70	0.49331603056377	1.7993550941294	0.000279251605696733	0.00163219515486875	0.00063485354860936	2612	tags=60%, list=26%, signal=45%	chp/Octbeta1R/trpl/trp/tau/Appl/Rdl/elav/mAChR-A/dnc/Sh/Syt1/cpx/ChAT/orb2/Sec23/brp/ninaE/5-HT1A/Vha100-1/Pi3K92E/kibra/Tob/CadN/Drp1/mnb/Epg5/per/Uba1/Lam/par-1/rut/hrg/Crtc/norpA/Moe/kcc/DAT/Ube3a/Vps35/Nmdar1/scb	42	0.6	2	0	1.7993550941294	0	0	0	0	6
hour_0	D059330	GABAergic Neurons	70	0.640923960766668	2.33775049320239	0.000279251605696733	0.00163219515486875	0.00063485354860936	1109	tags=47%, list=11%, signal=42%	Dop1R1/nAChRalpha6/nAChRbeta1/Syn/nAChRalpha3/CG17646/nAChRalpha7/jus/DopEcR/GABA-B-R1/nSyb/Dscam1/Rdl/VGlut/nAChRalpha1/fru/para/nAChRalpha5/dnc/qvr/tara/dsx/5-HT1B/Gat/Dop2R/msl-2/Syt1/RhoGAP100F/orb2/InR/caz/Gad1/CG8177	33	0.471428571428571	2	0	2.33775049320239	0	0	0	0	6
hour_0	D016716	PC12 Cells	71	0.574066469607161	2.09564252694521	0.00028216704288939	0.00163219515486875	0.00063485354860936	1476	tags=34%, list=15%, signal=29%	Syn/jeb/Rim/pros/mahe/VAChT/Ret/elav/Rab3/Trim9/Vmat/sty/CRMP/w/Oamb/Fas2/brp/AP-2alpha/caz/Hrb87F/Alk/Pi3K92E/Sirt1/arm	24	0.338028169014085	2	0	2.09564252694521	0	0	0	0	6
hour_0	D055098	Endocrine Cells	76	0.526535116623522	1.94761374176937	0.000284575981787137	0.00163219515486875	0.00063485354860936	1206	tags=37%, list=12%, signal=33%	NPF/Dop1R1/AkhR/Pdfr/lab/GABA-B-R1/dve/MsR1/Lst/ETHR/CCAP-R/Dop2R/Dh31-R/amon/Dh44-R2/Lkr/Burs/w/S6k/Oamb/InR/ple/CrzR/E2f1/Tk/5-HT1A/Proc-R/Ilp6	28	0.368421052631579	2	0	1.94761374176937	0	0	0	0	6
hour_0	D006822	Hybrid Cells	72	0.540518502384142	1.97557015037433	0.000284656988329063	0.00163219515486875	0.00063485354860936	2290	tags=44%, list=23%, signal=35%	Ubx/Shab/trpl/ninaC/esg/eag/rdgC/rdgA/Yp1/elav/pum/cpo/gol/brp/bi/kel/rn/Sema1a/Hsc70-3/eya/Rho1/fng/Elk/Su(H)/mnb/hyd/per/nmo/neur/Tl/stau/Shal	32	0.444444444444444	2	0	1.97557015037433	0	0	0	0	6
hour_0	D008208	Lymphatic System	75	0.568948730913421	2.09731022114938	0.000284981476204047	0.00163219515486875	0.00063485354860936	2274	tags=45%, list=22%, signal=35%	svp/Ubx/spdo/srp/ush/msn/br/hth/betaTub60D/dpp/Stat92E/bnl/w/InR/Fas3/peb/ci/odd/zfh1/Pc/ptc/hh/cact/Mef2/Tep4/hop/slif/kn/Antp/foxo/Tl/upd3/Pvr/Pxn	34	0.453333333333333	2	0	2.09731022114938	0	0	0	0	6
hour_0	D008437	Maxilla	75	0.554713776763953	2.04483604691695	0.000284981476204047	0.00163219515486875	0.00063485354860936	2035	tags=41%, list=20%, signal=33%	Ubx/abd-A/CG30069/ltl/lab/Abd-B/ana/fkh/Con/nub/slow/fz2/CG5080/betaTub60D/w/Fas3/ry/prd/hid/kek5/hh/eya/drpr/ImpL2/Eip63E/Cat/salm/ed/lbk/Antp/cnc	31	0.413333333333333	2	0	2.04483604691695	0	0	0	0	6
hour_0	D039904	Pluripotent Stem Cells	75	0.535378388311279	1.97356019088932	0.000284981476204047	0.00163219515486875	0.00063485354860936	1504	tags=36%, list=15%, signal=31%	svp/Ubx/abd-A/vnd/tsh/bru1/pros/Abd-B/Ndae1/toy/pum/Myc/DCP2/hth/dpp/Stat92E/Not1/E2f1/Tk/odd/Pc/SoxN/Rbf/eya/ph-p/arm/Mef2	27	0.36	2	0	1.97356019088932	0	0	0	0	6
hour_0	D004730	Endothelium, Vascular	73	0.59971723044961	2.19919973996751	0.000285143997718848	0.00163219515486875	0.00063485354860936	2350	tags=52%, list=23%, signal=40%	ap/moody/vn/robo1/vvl/bun/Sdc/pnt/Epac/Nrx-IV/robo3/botv/sfl/dpp/rho/Galphao/ex/bi/ci/dally/pio/Shrm/ptc/babo/hh/kibra/arm/bs/Egfr/nrv2/Su(H)/salm/Antp/caup/ttv/Tre1/Moe/sotv	38	0.520547945205479	2	0	2.19919973996751	0	0	0	0	6
hour_0	D009432	Neural Crest	86	0.539648337053412	2.03555437853455	0.000292141396435875	0.00163219515486875	0.00063485354860936	2295	tags=51%, list=23%, signal=40%	Ubx/vnd/jeb/kon/esg/tok/vvl/CG17124/srp/Pvf3/sim/Hem/CG5080/dpp/mew/w/Fas2/CG9416/Alk/odd/zfh1/Abi/Vang/su(r)/hh/eya/sdt/Cul3/Rho1/Mef2/CadN/Egfr/AdamTS-A/Ldh/disp/Sema5c/Sra-1/Antp/Patj/wap/so/Pvr/pico/Dr	44	0.511627906976744	2	0	2.03555437853455	0	0	0	0	6
hour_0	D039902	Multipotent Stem Cells	86	0.569015792645102	2.1463284673467	0.000292141396435875	0.00163219515486875	0.00063485354860936	1595	tags=42%, list=16%, signal=36%	svp/tsh/esg/vn/pros/lab/dve/elav/zfh2/cas/nub/insc/Stat92E/S6k/InR/Fas3/E2f1/pan/peb/ci/Lim3/odd/ptc/chico/tj/Socs36E/hh/Pi3K92E/Rbf/fzr/ph-p/arm/FASN1/puc/Egfr/Bsg	36	0.418604651162791	2	0	2.1463284673467	0	0	0	0	6
hour_0	D009412	Nerve Fibers	92	0.618164617011662	2.35878173024759	0.000297265160523187	0.00163219515486875	0.00063485354860936	1951	tags=53%, list=19%, signal=43%	chp/Shab/cac/Syn/eag/if/robo1/Hk/Frq2/shakB/nSyb/VAChT/para/dnc/Sh/Con/Syt1/Atpalpha/for/kdn/robo3/Fas1/beat-Ia/w/ChAT/Fas2/ken/Fas3/bi/Sema2a/comt/v/Npc1b/hid/disco/stmA/Sema1a/sei/eya/Mef2/Fmr1/Csp/mnb/per/Rac2/mbc/rut/comm/ogre	49	0.532608695652174	2	0	2.35878173024759	0	0	0	0	6
hour_0	D009411	Nerve Endings	91	0.580695999926945	2.20955169269323	0.000297353553374963	0.00163219515486875	0.00063485354860936	2215	tags=54%, list=22%, signal=42%	Ubx/Shab/nAChRbeta1/cac/nAChRalpha3/eag/Hk/Frq2/Frq1/shakB/nSyb/elav/Ace/nAChRalpha1/para/dnc/ine/Sh/Con/Epac/SERCA/Syt1/Fas1/w/ChAT/Fas2/rho/Chc/ple/ninaE/Fas3/Sema2a/comt/caps/NetB/eya/ari-1/nrm/Csp/tim/per/spas/ed/rut/Antp/RasGAP1/Nf1/Tl/alphaTub84D	49	0.538461538461538	2	0	2.20955169269323	0	0	0	0	6
hour_0	D007424	Intracellular Fluid	98	0.520228444064463	2.0029441175806	0.000299222022740874	0.00163219515486875	0.00063485354860936	2340	tags=42%, list=23%, signal=32%	Clk/cac/Syn/vn/robo1/pros/elav/mAChR-A/Pdp1/pnt/SERCA/Smox/insc/dpp/bnl/ChAT/Dcr-2/Fas2/Reg-5/Pc/hid/hh/capu/Rho1/arm/fng/puc/tim/Su(H)/lark/per/Cam/comm/spir/fra/h/Sxl/neur/stau/bib/PGRP-LC	41	0.418367346938776	2	0	2.0029441175806	0	0	0	0	6
hour_0	D006198	Hair Cells, Auditory	99	0.563816408455473	2.17159249099183	0.000300571085061617	0.00163219515486875	0.00063485354860936	1521	tags=29%, list=15%, signal=25%	Ekar/dtr/cac/trpl/ninaC/trp/rdgC/laza/rdgA/santa-maria/stj/yuri/Sh/gol/Ank2/CAP/wtrw/Arr2/CG8800/Eaat2/Vang/kek4/Ggamma30A/inaD/sei/eya/Rho1/Act79B/Sulf1	29	0.292929292929293	2	0	2.17159249099183	0	0	0	0	6
hour_0	D008221	Lymphoid Tissue	101	0.547337624675605	2.11047751150986	0.000301750150875075	0.00163219515486875	0.00063485354860936	2138	tags=45%, list=21%, signal=35%	svp/Yp2/esg/dpr8/lncRNA:roX1/Abd-B/GABA-B-R1/Yp1/srp/chinmo/CG9650/Myc/ush/dsx/SERCA/hth/dpp/Stat92E/S6k/InR/Gad1/E2f1/ci/bab1/odd/zfh1/ptc/kirre/Rbf/ph-p/Mef2/mid/puc/hop/slif/Su(H)/Cat/Cam/rut/EcR/Antp/foxo/Act87E/dx/Sxl	45	0.445544554455446	2	0	2.11047751150986	0	0	0	0	6
hour_0	D013116	Spinal Cord	102	0.516075473666288	1.99041809144198	0.00030229746070133	0.00163219515486875	0.00063485354860936	2280	tags=49%, list=23%, signal=38%	Ubx/scrt/nkd/robo1/lab/nSyb/zen/Pvf3/elav/sog/5-HT1B/Syt1/dpp/w/Fas2/brp/Fas3/bi/5-HT1A/ci/zfh1/ptc/hh/Piezo/E(spl)m7-HLH/arm/unc-5/CadN/Egfr/5-HT2A/TrpA1/CG15760/ihog/ham/salm/spas/Trpm/comm/Antp/foxo/fra/Patj/nmo/h/fz3/caup/da/yrt/Pvr/Grasp65	50	0.490196078431373	2	0	1.99041809144198	0	0	0	0	6
hour_0	D017629	Gap Junctions	105	0.592020853116073	2.29372125818146	0.000303766707168894	0.00163219515486875	0.00063485354860936	1587	tags=41%, list=16%, signal=35%	gt/Syn/nAChRalpha7/if/Ubi-p63E/pros/jus/shakB/dve/nSyb/mtg/Vha16-1/fkh/pum/para/Shaw/Pkc98E/fz2/Nrx-IV/Pkc53E/Atpalpha/kdn/insc/dpp/mew/w/InR/Fas2/brp/ninaE/Fas3/ex/zfh1/fog/tj/hh/eya/sdt/arm/Fmr1/CadN/bgcn/Egfr	43	0.40952380952381	2	0	2.29372125818146	0	0	0	0	6
hour_0	D008566	Membranes	103	0.511371192915424	1.97395883888027	0.000303859009419629	0.00163219515486875	0.00063485354860936	1936	tags=41%, list=19%, signal=33%	Syn/Pdfr/trpl/eag/trp/rdgA/nAChRalpha1/para/mAChR-A/sim/Galphaq/Sh/Nrx-IV/SERCA/grh/dpp/bin3/Stat92E/bnl/orb/w/rho/Hrs/ninaE/peb/Gpo1/Pld/Usp2/sdt/cact/Rho1/arm/Fmr1/puc/Egfr/Bsg/glec/hop/Eps-15/rut/Cont/CG8399	42	0.407766990291262	2	0	1.97395883888027	0	0	0	0	6
hour_0	D007684	Kidney Tubules	116	0.479892992295558	1.89366252714679	0.000306372549019608	0.00163219515486875	0.00063485354860936	2840	tags=53%, list=28%, signal=38%	svp/Ubx/abd-A/cac/tsh/brk/nkd/robo1/srp/Ca-alpha1D/Pvf3/sog/Dg/Mmp1/pnt/hth/Dad/Lkr/ena/dpp/Ndg/mew/w/S6k/Dcr-2/InR/Fas2/drm/rho/ClC-a/Tk/odd/Shrm/Rho1/arm/nrm/CadN/Egfr/otk/Prestin/Dh44/cv-c/fray/Drak/cad/SPARC/Pvr/Pxn/mys/trol/Nrt/CngA/futsch/Tig/dlg1/tio/LanB1/Col4a1/numb/Wnk/Doc3	61	0.525862068965517	2	0	1.89366252714679	0	0	0	0	6
hour_0	D059329	Cholinergic Neurons	112	0.569999510199662	2.2346012097008	0.000307031010132023	0.00163219515486875	0.00063485354860936	2535	tags=59%, list=25%, signal=45%	Dop1R1/nAChRalpha6/nAChRbeta1/nAChRalpha3/jeb/nAChRalpha7/eag/jus/dati/GABA-B-R1/Mmp2/VAChT/Ret/Rdl/TyrRII/fkh/VGlut/nAChRalpha1/fru/mAChR-A/nAChRalpha5/Eaat1/qvr/Galphaq/Sh/Dop2R/axed/NfI/drl/ChAT/Dcr-2/InR/Fas2/Galphao/peb/Alk/odd/Ilp6/Pi3K92E/Cul3/Fmr1/Egfr/GABA-B-R3/TrpA1/Ork1/sNPF-R/slif/otk/RhoGAP102A/nAChRalpha4/inc/Dh44/hig/foxo/kay/fz3/Atg14/Ctl2/Pvr/Pdk1/DAT/dpr7/dnt/Syt7/htl/nAChRbeta2	66	0.589285714285714	2	0	2.2346012097008	0	0	0	0	6
