Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order	hour6_NES	hour12_NES	ci_dependent_NES	sig_hours
hour_6	GO:0007186	G protein-coupled receptor signaling pathway	171	-0.449015537873102	-1.83600051986244	0.000128600823045268	0.00886096342838731	0.00624648458588068	1550	tags=27%, list=15%, signal=23%	CG32547/Galphaq/Nplp1/Galphaf/ITP/Dh44/Rh7/inaD/Ac76E/CNMa/AstC-R2/mAChR-A/DopEcR/NPF/Arr1/7B2/TyrR/Octbeta1R/Dh31-R/Gbeta76C/CG33639/CG12290/CG43373/Ac3/inaC/mGluR/moody/FMRFa/Nplp2/Gbp1/Ggamma30A/Rh6/CG11318/Rh5/CCHa2/Rh3/Pdfr/smog/CG30280/ninaC/ninaE/trp/Arr2/Dop1R1/Nplp3/CG30281	46	0.269005847953216	1	-1.83600051986244	NA	NA	3
hour_6	GO:0006520	cellular amino acid metabolic process	164	-0.438595559350829	-1.78270238720872	0.000129315918789603	0.00886096342838731	0.00624648458588068	1777	tags=30%, list=17%, signal=25%	PH4alphaEFB/Iyd/CG5955/T3dh/CG7470/Dhpr/GatA/AlaRS/Ssadh/TyrRS/CG6638/b/yellow-f2/AhcyL1/CG32201/TrpRS-m/Oat/Gnmt/Mtap/CG1673/CG3999/Eip71CD/CG9547/Gad1/amd/P5cr-2/Odc1/CG15864/e/Plod/ry/CG17109/AsnS/CG10361/ppl/pyd3/CG5493/Gs2/pug/CG10621/Hn/CG6415/v/Spat/CG18231/CG12338/CG7560/CG11236/Sardh	49	0.298780487804878	1	-1.78270238720872	NA	NA	1
hour_6	GO:0044282	small molecule catabolic process	131	-0.494822357643338	-1.95153120606626	0.00013410218586563	0.00886096342838731	0.00624648458588068	1708	tags=31%, list=16%, signal=26%	CG5955/T3dh/PhKgamma/CG17027/Dhpr/Ssadh/CG6638/AhcyL1/Oat/CG17029/yip2/CG14688/CG6805/CG3999/CG9547/Gad1/Mfe2/CG32444/Adgf-A2/CG5009/Adgf-D/Adgf-A/Galt/CG15117/CG9527/CG10361/ppl/Gale/CG5493/Gs2/CG6910/Hn/CG6415/Galk/v/Spat/Adh/CG12338/CG11236/CG8665/Sardh	41	0.312977099236641	1	-1.95153120606626	NA	NA	1
hour_6	GO:0009416	response to light stimulus	128	-0.475125689435561	-1.86853524330109	0.00013457139012246	0.00886096342838731	0.00624648458588068	2086	tags=37%, list=20%, signal=30%	CarT/Cam/shakB/PIP5K59B/Ptth/mbm/stmA/rtp/TrpA1/Gycalpha99B/Ace/cry/Rab6/Galphaq/alph/b/ninaD/Tsp42Ej/ninaB/Rh7/inaD/nAChRalpha7/cac/santa-maria/Clk/VGAT/svp/laza/Sh/Arr1/Syn/Gbeta76C/Ih/tim/inaC/Nmdar1/Ggamma30A/trpl/Rh6/Rh5/Rh3/Ekar/ninaC/ninaE/trp/Arr2/Dop1R1	47	0.3671875	1	-1.86853524330109	NA	NA	3
hour_6	GO:1901605	alpha-amino acid metabolic process	106	-0.483804399495707	-1.85327083141091	0.000138102472034249	0.00886096342838731	0.00624648458588068	1777	tags=36%, list=17%, signal=30%	PH4alphaEFB/Iyd/CG5955/T3dh/CG7470/Dhpr/CG6638/yellow-f2/AhcyL1/CG32201/Oat/Gnmt/Mtap/CG1673/CG3999/CG9547/Gad1/P5cr-2/Odc1/CG15864/e/Plod/ry/AsnS/CG10361/ppl/CG5493/Gs2/CG10621/Hn/CG6415/v/Spat/CG18231/CG12338/CG7560/CG11236/Sardh	38	0.358490566037736	1	-1.85327083141091	NA	NA	1
hour_6	GO:0051606	detection of stimulus	90	-0.51609836123132	-1.93054313701252	0.000140686550365785	0.00886096342838731	0.00624648458588068	2205	tags=44%, list=21%, signal=35%	ATP8B/rdgA/CarT/pain/Cam/shakB/PIP5K59B/stmA/Ir62a/rtp/TrpA1/Gycalpha99B/Gr89a/cry/Rab6/Galphaq/ninaD/ninaB/Rh7/inaD/cac/santa-maria/laza/Sh/Arr1/Pkd2/Gbeta76C/inaC/PGRP-SD/Ggamma30A/trpl/Rh6/Rh5/Rh3/GNBP3/GNBP-like3/ninaC/ninaE/trp/Arr2	40	0.444444444444444	1	-1.93054313701252	NA	NA	2
hour_6	GO:0070482	response to oxygen levels	70	-0.576939997181494	-2.07216844884488	0.000145708873670407	0.00886096342838731	0.00624648458588068	928	tags=29%, list=9%, signal=26%	CngA/Eip93F/UGP/Drat/Hsp70Bc/Hsp23/h/AttB/para/phu/AttA/trpl/Hsp70Bbb/DptA/CG33493/AttC/trp/DptB/Hsp70Ba/Hsp70Bb	20	0.285714285714286	1	-2.07216844884488	NA	NA	3
hour_6	GO:0009581	detection of external stimulus	66	-0.58650796786925	-2.08495614858371	0.000147514382652309	0.00886096342838731	0.00624648458588068	2177	tags=52%, list=21%, signal=41%	rdgA/CarT/pain/Cam/shakB/PIP5K59B/stmA/rtp/TrpA1/Gycalpha99B/cry/Rab6/Galphaq/ninaD/ninaB/Rh7/inaD/cac/santa-maria/laza/Sh/Arr1/Pkd2/Gbeta76C/inaC/Ggamma30A/trpl/Rh6/Rh5/Rh3/ninaC/ninaE/trp/Arr2	34	0.515151515151515	1	-2.08495614858371	NA	NA	2
hour_6	GO:0009582	detection of abiotic stimulus	66	-0.58650796786925	-2.08495614858371	0.000147514382652309	0.00886096342838731	0.00624648458588068	2177	tags=52%, list=21%, signal=41%	rdgA/CarT/pain/Cam/shakB/PIP5K59B/stmA/rtp/TrpA1/Gycalpha99B/cry/Rab6/Galphaq/ninaD/ninaB/Rh7/inaD/cac/santa-maria/laza/Sh/Arr1/Pkd2/Gbeta76C/inaC/Ggamma30A/trpl/Rh6/Rh5/Rh3/ninaC/ninaE/trp/Arr2	34	0.515151515151515	1	-2.08495614858371	NA	NA	2
hour_6	GO:0009583	detection of light stimulus	57	-0.618138289728264	-2.14440765194939	0.000149409831166891	0.00886096342838731	0.00624648458588068	2177	tags=56%, list=21%, signal=45%	rdgA/CarT/Cam/shakB/PIP5K59B/stmA/rtp/TrpA1/Gycalpha99B/cry/Rab6/Galphaq/ninaD/ninaB/Rh7/inaD/cac/santa-maria/laza/Sh/Arr1/Gbeta76C/inaC/Ggamma30A/trpl/Rh6/Rh5/Rh3/ninaC/ninaE/trp/Arr2	32	0.56140350877193	1	-2.14440765194939	NA	NA	2
hour_6	GO:0009620	response to fungus	57	-0.573128799145396	-1.98826347253175	0.000149409831166891	0.00886096342838731	0.00624648458588068	1740	tags=40%, list=17%, signal=34%	Tehao/pic/Rab6/Phm/Fer1HCH/Drs/Rel/Mtk/spirit/grass/Spn42Dd/Lmpt/Obp99c/Dif/Tsf1/MP1/CG9372/psh/GNBP3/GNBP-like3/SPE/nec/Spn88Eb	23	0.403508771929825	1	-1.98826347253175	NA	NA	2
hour_6	GO:0007602	phototransduction	53	-0.624945452334674	-2.13736255381076	0.000151653017895056	0.00886096342838731	0.00624648458588068	2177	tags=57%, list=21%, signal=45%	rdgA/Cam/shakB/PIP5K59B/stmA/rtp/TrpA1/Gycalpha99B/cry/Rab6/Galphaq/ninaD/ninaB/Rh7/inaD/cac/santa-maria/laza/Arr1/Gbeta76C/inaC/Ggamma30A/trpl/Rh6/Rh5/Rh3/ninaC/ninaE/trp/Arr2	30	0.566037735849057	1	-2.13736255381076	NA	NA	2
hour_6	GO:0009063	cellular amino acid catabolic process	49	-0.58500305366776	-1.97216194817262	0.000152485513876182	0.00886096342838731	0.00624648458588068	1708	tags=41%, list=16%, signal=34%	CG5955/T3dh/Dhpr/Ssadh/CG6638/AhcyL1/Oat/CG3999/CG9547/Gad1/CG10361/ppl/CG5493/Gs2/Hn/CG6415/v/CG12338/CG11236/Sardh	20	0.408163265306122	1	-1.97216194817262	NA	NA	1
hour_6	GO:0019731	antibacterial humoral response	47	-0.59335906457649	-1.98227511318263	0.000153468385512584	0.00886096342838731	0.00624648458588068	979	tags=36%, list=9%, signal=33%	Drs/Rel/Mtk/PGRP-SA/grass/CG4325/PGRP-LF/dnr1/AttB/AttA/psh/DptA/smog/CG33493/SPE/AttC/DptB	17	0.361702127659574	1	-1.98227511318263	NA	NA	1
hour_6	GO:0050830	defense response to Gram-positive bacterium	46	-0.652379217786084	-2.17180462262434	0.000153798831128883	0.00886096342838731	0.00624648458588068	914	tags=41%, list=9%, signal=38%	CG9380/SPH93/Mtk/spirit/PGRP-SA/PGRP-SB2/grass/PGRP-LF/Dif/AttB/PGRP-SD/AttA/psh/DptA/PGRP-SB1/CG33493/SPE/AttC/DptB	19	0.41304347826087	1	-2.17180462262434	NA	NA	2
hour_6	GO:1901606	alpha-amino acid catabolic process	44	-0.610874812183408	-2.01316541085013	0.000155086848635236	0.00886096342838731	0.00624648458588068	1708	tags=43%, list=16%, signal=36%	CG5955/T3dh/Dhpr/CG6638/AhcyL1/Oat/CG3999/CG9547/Gad1/CG10361/ppl/CG5493/Gs2/Hn/CG6415/v/CG12338/CG11236/Sardh	19	0.431818181818182	1	-2.01316541085013	NA	NA	2
hour_6	GO:0071482	cellular response to light stimulus	43	-0.622237810851902	-2.04282973455739	0.000155763239875389	0.00886096342838731	0.00624648458588068	1692	tags=49%, list=16%, signal=41%	Gycalpha99B/cry/Galphaq/ninaD/Tsp42Ej/ninaB/Rh7/inaD/Arr1/Gbeta76C/Ih/tim/inaC/Rh6/Rh5/Rh3/Ekar/ninaC/ninaE/trp/Arr2	21	0.488372093023256	1	-2.04282973455739	NA	NA	3
hour_6	GO:0009584	detection of visible light	33	-0.625376948224152	-1.94773272160569	0.000159718894745248	0.00886096342838731	0.00624648458588068	2177	tags=61%, list=21%, signal=48%	rdgA/CarT/Cam/PIP5K59B/Gycalpha99B/Galphaq/ninaD/ninaB/Rh7/inaD/cac/Sh/Arr1/Gbeta76C/inaC/trpl/ninaC/ninaE/trp/Arr2	20	0.606060606060606	1	-1.94773272160569	NA	NA	2
hour_6	GO:0010466	negative regulation of peptidase activity	30	-0.660332808603867	-2.02074145505421	0.000160642570281124	0.00886096342838731	0.00624648458588068	882	tags=33%, list=8%, signal=31%	Spn28B/Spn55B/Spn42Da/Spn42Dd/Reck/Spn75F/Spn43Ab/Spn77Ba/nec/Spn88Eb	10	0.333333333333333	1	-2.02074145505421	NA	NA	1
hour_6	GO:0010951	negative regulation of endopeptidase activity	29	-0.670430453261486	-2.03517823474576	0.000161108425970678	0.00886096342838731	0.00624648458588068	882	tags=34%, list=8%, signal=32%	Spn28B/Spn55B/Spn42Da/Spn42Dd/Reck/Spn75F/Spn43Ab/Spn77Ba/nec/Spn88Eb	10	0.344827586206897	1	-2.03517823474576	NA	NA	1
hour_6	GO:0009628	response to abiotic stimulus	375	-0.347380262225508	-1.52955782744565	0.000229252636405319	0.00928411066659915	0.0065447797681608	1727	tags=23%, list=17%, signal=20%	zip/jus/Gycalpha99B/spoon/smp-30/Ace/cry/Appl/Rab6/Galphaq/Gp93/tutl/ppk19/Pmm2/alph/Ulp1/b/ninaD/Tsp42Ej/ninaB/Rh7/inaD/Cdk9/nAChRalpha7/Csas/cac/Hsc70-3/santa-maria/kcc/Rdl/Clk/CG6330/VGAT/CngA/svp/Ucp4C/Stat92E/Eip93F/Gad1/laza/Sh/Tie/Arr1/Syn/UGP/CG10912/nrv3/Pkd2/Gbeta76C/eys/w/Ih/tim/Drat/Hsp70Bc/Hsp23/inaC/Nmdar1/yuri/h/AttB/para/Root/phu/AttA/Ggamma30A/trpl/Rh6/Rh5/Rh3/Hsp70Bbb/Pdfr/Gat/DptA/Ekar/CG33493/ninaC/ninaE/AttC/trp/DptB/Arr2/Dop1R1/Hsp68/Hsp70Ba/Hsp70Bb	86	0.229333333333333	1	-1.52955782744565	NA	NA	3
hour_6	GO:0016321	female meiosis chromosome segregation	33	0.605867195660891	2.08183058036747	0.000267308206361935	0.00928411066659915	0.0065447797681608	2021	tags=48%, list=19%, signal=39%	mei-38/bif/east/mtrm/lwr/wapl/grp/sub/nos/RasGAP1/cal1/mei-41/Mps1/Cenp-C/Axs/mus304	16	0.484848484848485	1	2.08183058036747	NA	NA	1
hour_6	GO:0008354	germ cell migration	44	0.536893900919659	1.97440600143566	0.00028137310073157	0.00928411066659915	0.0065447797681608	3336	tags=59%, list=32%, signal=40%	mim/abd-A/mod(mdg4)/slam/ttv/wun2/lwr/htl/zfh1/Abd-B/nos/pum/gus/tor/trx/hkb/tkv/wntD/Hmgcr/stai/nes/oys/AdamTS-A/byn/Invadolysin/14-3-3epsilon	26	0.590909090909091	1	1.97440600143566	NA	NA	2
hour_6	GO:0006497	protein lipidation	53	0.500953127111767	1.91906931605465	0.000293427230046948	0.00928411066659915	0.0065447797681608	1424	tags=34%, list=14%, signal=29%	CG4676/por/Patsas/PIG-C/CG5880/CG13029/PIG-A/CG34449/PGAP2/CG7990/Dnz1/PIG-U/PIG-B/PIG-K/CG33977/PIG-X/PIG-Wa/GABPI	18	0.339622641509434	1	1.91906931605465	NA	NA	1
hour_6	GO:0007127	meiosis I	53	0.538859812091635	2.06428361272474	0.000293427230046948	0.00928411066659915	0.0065447797681608	2568	tags=53%, list=25%, signal=40%	mei-W68/mei-38/mod(mdg4)/mms4/mus81/Klp10A/east/nod/p53/cort/mtrm/mei-P22/c(2)M/CG31053/fzy/mei-41/Cks30A/spn-A/Mps1/fest/mus304/Klp67A/tef/orb2/corolla/Ercc1/Blm/pch2	28	0.528301886792453	1	2.06428361272474	NA	NA	1
hour_6	GO:0042158	lipoprotein biosynthetic process	53	0.500953127111767	1.91906931605465	0.000293427230046948	0.00928411066659915	0.0065447797681608	1424	tags=34%, list=14%, signal=29%	CG4676/por/Patsas/PIG-C/CG5880/CG13029/PIG-A/CG34449/PGAP2/CG7990/Dnz1/PIG-U/PIG-B/PIG-K/CG33977/PIG-X/PIG-Wa/GABPI	18	0.339622641509434	1	1.91906931605465	NA	NA	1
hour_6	GO:0042773	ATP synthesis coupled electron transport	55	0.48460390397614	1.87018383045124	0.000299760191846523	0.00928411066659915	0.0065447797681608	2781	tags=45%, list=27%, signal=33%	ND-B18/ND-B14.5A/ND-B12/levy/UQCR-Q/cype/UQCR-C2/ND-B17/RFeSP/ND-ASHI/ND-75/ND-B22/SdhA/ND-19/COX5B/CG14757/ox/ND-B14/ND-42/ND-B15/ND-20/ND-24/dj-1beta/ND-39/UQCR-6.4	25	0.454545454545455	1	1.87018383045124	NA	NA	1
hour_6	GO:0019318	hexose metabolic process	43	-0.581398364298849	-1.90875232186011	0.000311526479750779	0.00928411066659915	0.0065447797681608	1788	tags=49%, list=17%, signal=41%	Pfrx/Gbs-70E/PhKgamma/LManIV/Pmm2/Gal/Gnmt/LManII/GlyS/Pask/CG7322/CG32444/LManV/Galt/fbp/Gale/LManI/LManVI/LManIII/GlyP/Galk	21	0.488372093023256	1	-1.90875232186011	NA	NA	1
hour_6	GO:0006119	oxidative phosphorylation	70	0.448877640169455	1.81141857197917	0.000318572793883402	0.00928411066659915	0.0065447797681608	2781	tags=41%, list=27%, signal=31%	ND-B18/ND-B14.5A/ND-B12/levy/fh/UQCR-Q/cype/UQCR-C2/ND-B17/Lrpprc2/RFeSP/ND-ASHI/CG9961/ND-75/ND-B22/SdhA/ND-19/COX5B/CG14757/ox/ND-B14/ND-42/ND-B15/ND-20/ND-24/dj-1beta/CG7834/ND-39/UQCR-6.4	29	0.414285714285714	1	1.81141857197917	NA	NA	1
