Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order
hour_0	GO:0005326	neurotransmitter transporter activity	32	0.703581424145058	2.16109168064877	0.000221336874723329	0.00133552670629436	0.000803324334613148	1214	tags=53%, list=12%, signal=47%	CG10804/CG43066/VAChT/VGlut/CG7708/Eaat1/ine/Gat/Vmat/CG13795/cpx/NAAT1/CG13796/CG13794/Tk/CG15279/Eaat2	17	0.53125	2
hour_0	GO:0004713	protein tyrosine kinase activity	34	0.631352754643486	1.97236469498954	0.000222419928825623	0.00133552670629436	0.000803324334613148	3153	tags=74%, list=30%, signal=51%	ninaC/Ret/Ddr/Tie/CG3277/InR/Alk/Src64B/Egfr/hop/Ack-like/otk/Shark/Csk/Sdr/Wsck/CG10702/Pvr/btl/htl/Fak/Cad96Ca/Hipk/FER/Ror	25	0.735294117647059	2
hour_0	GO:0005244	voltage-gated ion channel activity	34	0.747741542578234	2.3359667138716	0.000222419928825623	0.00133552670629436	0.000803324334613148	1709	tags=62%, list=16%, signal=52%	Shab/cac/Ih/eag/slo/Hk/Ca-alpha1D/stj/Shaw/Ca-beta/KCNQ/Sh/CG4587/ClC-a/SLO2/Shawl/Ca-alpha1T/sei/NaCP60E/CG16868/Elk	21	0.617647058823529	2
hour_0	GO:0005262	calcium channel activity	34	0.639090314101009	1.99653705978427	0.000222419928825623	0.00133552670629436	0.000803324334613148	1815	tags=50%, list=18%, signal=41%	cac/trpl/trp/Nckx30C/Ca-alpha1D/stj/Ca-beta/wtrw/jp/CG4587/Ca-alpha1T/CG17167/CG1090/pain/CG16868/TrpA1/Trpgamma	17	0.5	2
hour_0	GO:0022832	voltage-gated channel activity	34	0.747741542578234	2.3359667138716	0.000222419928825623	0.00133552670629436	0.000803324334613148	1709	tags=62%, list=16%, signal=52%	Shab/cac/Ih/eag/slo/Hk/Ca-alpha1D/stj/Shaw/Ca-beta/KCNQ/Sh/CG4587/ClC-a/SLO2/Shawl/Ca-alpha1T/sei/NaCP60E/CG16868/Elk	21	0.617647058823529	2
hour_0	GO:0005267	potassium channel activity	35	0.72383771072581	2.27609898689231	0.000222766763198931	0.00133552670629436	0.000803324334613148	1846	tags=54%, list=18%, signal=45%	Ekar/Shab/Ih/eag/slo/Hk/SK/Task6/Shaw/KCNQ/Sh/clumsy/SLO2/Shawl/sei/CG11155/CG42340/Elk/Ork1	19	0.542857142857143	2
hour_0	GO:0099094	ligand-gated cation channel activity	35	0.670416642776682	2.10811708040143	0.000222766763198931	0.00133552670629436	0.000803324334613148	1101	tags=31%, list=11%, signal=28%	Ekar/nAChRalpha6/nAChRbeta1/nAChRalpha3/nAChRalpha7/GluRIB/nAChRalpha1/nAChRalpha5/Cngl/jp/clumsy	11	0.314285714285714	2
hour_0	GO:0005230	extracellular ligand-gated ion channel activity	33	0.73036338946902	2.25867965060233	0.000222915737851092	0.00133552670629436	0.000803324334613148	1103	tags=39%, list=11%, signal=35%	Ekar/nAChRalpha6/nAChRbeta1/nAChRalpha3/GluClalpha/nAChRalpha7/GluRIB/Rdl/pHCl-1/nAChRalpha1/nAChRalpha5/clumsy/pHCl-2	13	0.393939393939394	2
hour_0	GO:0015085	calcium ion transmembrane transporter activity	41	0.60192232827584	1.95159815319323	0.000228466986520448	0.00133552670629436	0.000803324334613148	1934	tags=46%, list=19%, signal=38%	cac/trpl/trp/Nckx30C/Ca-alpha1D/stj/Ca-beta/SERCA/wtrw/jp/CG4587/Ca-alpha1T/CG17167/CG1090/pain/CG16868/TrpA1/Trpgamma/Prestin	19	0.463414634146341	2
hour_0	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	50	0.616262461912576	2.08558301712127	0.000229515721826945	0.00133552670629436	0.000803324334613148	2398	tags=50%, list=23%, signal=39%	svp/klu/CG12605/tsh/esg/brk/pros/Blimp-1/dsx/CG12071/aop/CG43689/vri/ttk/CG1233/E(spl)m7-HLH/mid/cwo/CG14655/Su(H)/CG7987/dpn/h/CG12299/CG12236	25	0.5	2
hour_0	GO:0015171	amino acid transmembrane transporter activity	50	0.608081267077392	2.0578958512422	0.000229515721826945	0.00133552670629436	0.000803324334613148	2364	tags=56%, list=23%, signal=43%	CG12531/VGlut/CG7708/Eaat1/CG1607/Gat/CG13795/CG13248/NAAT1/CG13796/NKCC/CG13794/CG15279/Eaat2/path/kar/aralar1/CG7888/CG30394/GlyT/slif/CG13743/blot/CG12773/CG17119/CG16700/Sfxn1-3/CG7255	28	0.56	2
hour_0	GO:0015276	ligand-gated ion channel activity	50	0.664102656959805	2.24748594727317	0.000229515721826945	0.00133552670629436	0.000803324334613148	1103	tags=32%, list=11%, signal=29%	Ekar/Ir20a/nAChRalpha6/nAChRbeta1/nAChRalpha3/GluClalpha/nAChRalpha7/GluRIB/Rdl/pHCl-1/nAChRalpha1/nAChRalpha5/Cngl/jp/clumsy/pHCl-2	16	0.32	2
hour_0	GO:0022834	ligand-gated channel activity	50	0.664102656959805	2.24748594727317	0.000229515721826945	0.00133552670629436	0.000803324334613148	1103	tags=32%, list=11%, signal=29%	Ekar/Ir20a/nAChRalpha6/nAChRbeta1/nAChRalpha3/GluClalpha/nAChRalpha7/GluRIB/Rdl/pHCl-1/nAChRalpha1/nAChRalpha5/Cngl/jp/clumsy/pHCl-2	16	0.32	2
hour_0	GO:0030594	neurotransmitter receptor activity	49	0.729139648499508	2.45534459500556	0.000230574129582661	0.00133552670629436	0.000803324334613148	1216	tags=49%, list=12%, signal=43%	Ekar/Dop1R1/nAChRalpha6/nAChRbeta1/TyrR/Octbeta1R/nAChRalpha3/nAChRalpha7/GluRIB/5-HT7/DopEcR/GABA-B-R1/Rdl/TyrRII/nAChRalpha1/mAChR-A/nAChRalpha5/5-HT1B/Dop2R/Oamb/Octbeta2R/clumsy/Octbeta3R/5-HT1A	24	0.489795918367347	2
hour_0	GO:0015294	solute:cation symporter activity	54	0.610216852741698	2.09039626741611	0.000231053604436229	0.00133552670629436	0.000803324334613148	3607	tags=78%, list=35%, signal=51%	CG10804/Tret1-1/CG43066/Ndae1/CG7708/Eaat1/ine/Gat/Vmat/CG8249/CG13795/NAAT1/CG13796/CG3285/NKCC/CG13794/CG15279/Eaat2/CG10413/CG4797/GlyT/NaPi-III/blot/CG12773/kcc/Slc45-1/DAT/CG9706/CG14606/CG1208/Tret1-2/VGAT/CG2930/CG1698/yin/Ncc69/List/CG8837/CG9444/CG33296/CG15408/bdg	42	0.777777777777778	2
hour_0	GO:0015079	potassium ion transmembrane transporter activity	53	0.68981036675067	2.35455433845165	0.000231481481481481	0.00133552670629436	0.000803324334613148	1846	tags=55%, list=18%, signal=45%	Ekar/Shab/Ih/eag/slo/Nckx30C/Nhe2/Hk/SK/Task6/Shaw/KCNQ/Sh/Atpalpha/Nha2/NKCC/clumsy/nrv3/SLO2/Shawl/CG17167/CG1090/sei/CG11155/CG42340/Elk/nrv2/CG10413/Ork1	29	0.547169811320755	2
hour_0	GO:0015103	inorganic anion transmembrane transporter activity	53	0.59955522272565	2.04648323489212	0.000231481481481481	0.00133552670629436	0.000803324334613148	2942	tags=60%, list=28%, signal=43%	GluClalpha/Ndae1/Rdl/pHCl-1/tty/CG15270/Vmat/CG10353/NKCC/ClC-a/pHCl-2/CG8177/CG6928/Mpcp2/CG10413/Prestin/subdued/Picot/MRP/NaPi-III/CG9717/CG5404/Nha1/CG12773/kcc/DAT/Best2/CG12344/Bmcp/Best1/CG3638/CG7536	32	0.60377358490566	2
hour_0	GO:0015293	symporter activity	55	0.61068750084589	2.09866367334614	0.000231588698471515	0.00133552670629436	0.000803324334613148	3607	tags=78%, list=35%, signal=51%	CG10804/Tret1-1/CG43066/Ndae1/CG7708/Eaat1/ine/Gat/Vmat/CG8249/CG13795/NAAT1/CG13796/CG3285/NKCC/CG13794/CG15279/Eaat2/CG10413/CG4797/GlyT/NaPi-III/blot/CG12773/kcc/Slc45-1/DAT/CG9706/CG14606/CG1208/Tret1-2/VGAT/Mvl/CG2930/CG1698/yin/Ncc69/List/CG8837/CG9444/CG33296/CG15408/bdg	43	0.781818181818182	2
hour_0	GO:0015081	sodium ion transmembrane transporter activity	63	0.594890825609402	2.10318341319602	0.000235072872590503	0.00133552670629436	0.000803324334613148	2170	tags=51%, list=21%, signal=40%	Ekar/CG10804/Nckx30C/Nhe2/CG43066/Ndae1/para/CG7708/Eaat1/ine/Gat/Vmat/CG13795/Atpalpha/NAAT1/Nha2/CG13796/NKCC/CG13794/clumsy/nrv3/CG15279/Eaat2/CG17167/CG1090/CG11155/NaCP60E/nrv2/GlyT/NaPi-III/blot/Nha1	32	0.507936507936508	2
hour_0	GO:0005342	organic acid transmembrane transporter activity	68	0.587543794132194	2.11095369256259	0.000235183443085607	0.00133552670629436	0.000803324334613148	2536	tags=57%, list=24%, signal=44%	CG8468/CG8051/CG12531/VGlut/CG7708/Eaat1/CG1607/CG14196/Gat/CG13795/CG8034/CG13248/NAAT1/CG13796/NKCC/CG13794/Mct1/CG15279/Eaat2/path/Indy/kar/aralar1/CG7888/CG30394/GlyT/slif/CG13743/Prestin/blot/CG8389/CG8028/CG12773/CG17119/CG16700/Sfxn1-3/CG7255/out/kcc	39	0.573529411764706	2
hour_0	GO:0046943	carboxylic acid transmembrane transporter activity	68	0.587543794132194	2.11095369256259	0.000235183443085607	0.00133552670629436	0.000803324334613148	2536	tags=57%, list=24%, signal=44%	CG8468/CG8051/CG12531/VGlut/CG7708/Eaat1/CG1607/CG14196/Gat/CG13795/CG8034/CG13248/NAAT1/CG13796/NKCC/CG13794/Mct1/CG15279/Eaat2/path/Indy/kar/aralar1/CG7888/CG30394/GlyT/slif/CG13743/Prestin/blot/CG8389/CG8028/CG12773/CG17119/CG16700/Sfxn1-3/CG7255/out/kcc	39	0.573529411764706	2
hour_0	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	67	0.601536239058892	2.15262111815713	0.000236798484489699	0.00133552670629436	0.000803324334613148	2206	tags=52%, list=21%, signal=41%	Eip74EF/Dif/vvl/srp/CG12769/Myc/sim/dsx/Pdp1/nub/pnt/pdm2/ftz-f1/Stat92E/onecut/CG43689/Rel/E2f1/pan/peb/bi/tgo/ci/Cf2/Mef2/bs/byn/mid/apt/Su(H)/kn/org-1/EcR/foxo/kay	35	0.522388059701492	2
hour_0	GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	72	0.56732535758837	2.05652998171736	0.000238208670795617	0.00133552670629436	0.000803324334613148	2482	tags=49%, list=24%, signal=37%	vnd/Atf3/Ptx1/srp/CG34376/CG12769/zen/zfh2/Myc/sim/GATAe/CG12071/CrebA/Stat92E/NK7.1/Hr38/peb/bi/ttk/Usf/scro/tj/Trf2/CG1233/Hr39/Su(H)/Pbp95/CG7987/CG18011/kay/h/MESR3/CG12299/da/NFAT	35	0.486111111111111	2
hour_0	GO:0000987	proximal promoter sequence-specific DNA binding	76	0.565004150800617	2.06770054653583	0.000239177230327673	0.00133552670629436	0.000803324334613148	2482	tags=49%, list=24%, signal=37%	vnd/Atf3/Ptx1/srp/CG34376/CG12769/zen/zfh2/Myc/sim/GATAe/CG12071/CrebA/Stat92E/NK7.1/Hr38/peb/bi/ttk/Usf/CG3065/scro/tj/Trf2/CG1233/Hr39/bs/Su(H)/Pbp95/CG7987/CG18011/kay/h/MESR3/CG12299/da/NFAT	37	0.486842105263158	2
hour_0	GO:0004930	G protein-coupled receptor activity	85	0.676498516798283	2.52944196070362	0.000239463601532567	0.00133552670629436	0.000803324334613148	2061	tags=55%, list=20%, signal=45%	Dop1R1/AkhR/TyrR/Octbeta1R/Pdfr/moody/smog/5-HT7/CG13995/DopEcR/GABA-B-R1/mthl4/MsR1/TyrRII/CG31760/mthl1/mAChR-A/ETHR/5-HT1B/CCAP-R/Dop2R/Dh31-R/Dh44-R2/CG12290/Lkr/CG33639/Oamb/Octbeta2R/CG32547/SPR/ninaE/CrzR/Octbeta3R/5-HT1A/Proc-R/mthl3/mthl9/AstC-R1/5-HT2A/GABA-B-R3/sNPF-R/CG11318/mAChR-B/Rh7/rk/CG4313/Lgr1	47	0.552941176470588	2
hour_0	GO:0022839	ion gated channel activity	89	0.689476719023625	2.5920794097309	0.000241837968561064	0.00133552670629436	0.000803324334613148	2065	tags=55%, list=20%, signal=44%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/nAChRalpha7/eag/slo/Hk/GluRIB/SK/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/sei/pain/CG11155/NaCP60E/CG16868/Elk/TrpA1/CG42260/subdued/nAChRalpha4/CG11210/Trpm	49	0.550561797752809	2
hour_0	GO:0008514	organic anion transmembrane transporter activity	87	0.5800677810414	2.16955891604359	0.00024390243902439	0.00133552670629436	0.000803324334613148	2585	tags=55%, list=25%, signal=42%	CG8468/Ndae1/Oatp74D/CG8051/CG12531/VGlut/CG7708/Eaat1/CG1607/CG14196/Gat/CG13795/CG8034/CG13248/NAAT1/CG13796/w/Oatp33Ea/NKCC/CG13794/Oatp33Eb/Mct1/CG15279/Eaat2/path/Indy/Oatp30B/kar/aralar1/CG7888/CG30394/GlyT/slif/CG13743/Prestin/blot/CG8389/CG8028/CG12773/CG17119/CG16700/Sfxn1-3/CG7255/Ant2/l(2)03659/out/kcc/CG9706	48	0.551724137931034	2
hour_0	GO:0022836	gated channel activity	93	0.690371839527919	2.60990766828023	0.000245700245700246	0.00133552670629436	0.000803324334613148	2065	tags=55%, list=20%, signal=44%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/nAChRalpha7/eag/slo/Hk/GluRIB/SK/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/sei/pain/Piezo/CG11155/NaCP60E/CG16868/Elk/TrpA1/CG42260/Trpgamma/subdued/nAChRalpha4/CG11210/Trpm	51	0.548387096774194	2
hour_0	GO:0015291	secondary active transmembrane transporter activity	101	0.5610140399903	2.14412626971986	0.000250125062531266	0.00133552670629436	0.000803324334613148	3263	tags=61%, list=31%, signal=42%	CG10804/Nckx30C/Tret1-1/Nhe2/CG43066/Ndae1/Oatp74D/CG7708/Eaat1/ine/Gat/Vmat/CG8249/CG13795/NAAT1/Nha2/CG13796/CG3285/Oatp33Ea/NKCC/CG13794/Oatp33Eb/CG15279/Eaat2/CG8177/CG6928/CG17167/Oatp30B/CG1090/kar/Tpc2/Mpcp2/CG10413/CG4797/GlyT/Prestin/NaPi-III/CG9717/blot/CG5404/Nha1/CG12773/Letm1/Ant2/kcc/Slc45-1/DAT/CG9706/CG14621/Nhe3/Nhe1/CG14606/MCU/CG1208/Bmcp/Tret1-2/Oatp58Dc/VGAT/Mvl/CG2930/CG1698/yin	62	0.613861386138614	2
hour_0	GO:0005261	cation channel activity	104	0.637230281539886	2.44802876236912	0.000250815149235014	0.00133552670629436	0.000803324334613148	1846	tags=47%, list=18%, signal=39%	Ekar/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/trpl/nAChRalpha7/eag/trp/slo/Nckx30C/Hk/GluRIB/SK/Ca-alpha1D/nAChRalpha1/para/Task6/nAChRalpha5/stj/Shaw/Ca-beta/KCNQ/Sh/CG15270/Cngl/wtrw/jp/CG4587/clumsy/SLO2/Shawl/Ca-alpha1T/CG17167/CG1090/sei/pain/Piezo/CG11155/NaCP60E/CG16868/CG42340/Elk/TrpA1/CG42260/Trpgamma/Ork1	49	0.471153846153846	2
hour_0	GO:0008509	anion transmembrane transporter activity	131	0.577630429597631	2.29273882437977	0.000257400257400257	0.00133552670629436	0.000803324334613148	2942	tags=59%, list=28%, signal=43%	GluClalpha/CG8468/Ndae1/Oatp74D/CG8051/CG12531/Rdl/VGlut/pHCl-1/CG7708/Eaat1/CG1607/CG14196/tty/Gat/CG15270/Vmat/CG10353/CG13795/CG8034/CG13248/NAAT1/CG13796/w/Oatp33Ea/NKCC/CG13794/Oatp33Eb/ClC-a/pHCl-2/Mct1/CG15279/Eaat2/CG8177/CG6928/path/Indy/Oatp30B/kar/aralar1/Mpcp2/CG7888/CG30394/CG10413/GlyT/slif/CG13743/Prestin/subdued/Picot/MRP/NaPi-III/CG9717/blot/CG5404/CG8389/Nha1/CG8028/CG12773/CG17119/CG16700/Sfxn1-3/CG7255/Ant2/l(2)03659/out/kcc/DAT/CG9706/Best2/CG12344/mnd/gb/Bmcp/Best1/CG3638/CG7536	77	0.587786259541985	2
hour_0	GO:0022838	substrate-specific channel activity	133	0.621541007764687	2.46954098582216	0.000258331180573495	0.00133552670629436	0.000803324334613148	2065	tags=46%, list=20%, signal=37%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/trpl/nAChRalpha7/eag/trp/slo/Nckx30C/Hk/GluRIB/SK/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/para/Task6/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/wtrw/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/CG17167/CG1090/sei/pain/Piezo/CG11155/NaCP60E/CG16868/CG42340/Elk/TrpA1/CG42260/Trpgamma/Ork1/subdued/nAChRalpha4/CG11210/Trpm	61	0.458646616541353	2
hour_0	GO:0005216	ion channel activity	132	0.622801371465385	2.47302833135454	0.000258397932816537	0.00133552670629436	0.000803324334613148	2065	tags=46%, list=20%, signal=37%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/trpl/nAChRalpha7/eag/trp/slo/Nckx30C/Hk/GluRIB/SK/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/para/Task6/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/wtrw/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/CG17167/CG1090/sei/pain/Piezo/CG11155/NaCP60E/CG16868/CG42340/Elk/TrpA1/CG42260/Trpgamma/Ork1/subdued/nAChRalpha4/CG11210/Trpm	61	0.462121212121212	2
hour_0	GO:0015267	channel activity	141	0.594510444389577	2.38112768417309	0.000260281103591879	0.00133552670629436	0.000803324334613148	1846	tags=41%, list=18%, signal=34%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/trpl/nAChRalpha7/eag/trp/slo/Nckx30C/Hk/GluRIB/SK/shakB/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/para/Task6/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/wtrw/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/CG17167/CG1090/sei/pain/Piezo/CG11155/NaCP60E/CG16868/CG42340/Elk/TrpA1/CG42260/Trpgamma/Ork1	58	0.411347517730496	2
hour_0	GO:0022803	passive transmembrane transporter activity	141	0.594510444389577	2.38112768417309	0.000260281103591879	0.00133552670629436	0.000803324334613148	1846	tags=41%, list=18%, signal=34%	Ekar/Ir20a/nAChRalpha6/Shab/nAChRbeta1/cac/nAChRalpha3/Ih/GluClalpha/trpl/nAChRalpha7/eag/trp/slo/Nckx30C/Hk/GluRIB/SK/shakB/Ca-alpha1D/Rdl/pHCl-1/nAChRalpha1/para/Task6/nAChRalpha5/stj/Shaw/tty/Ca-beta/KCNQ/Sh/CG15270/Cngl/CG10353/wtrw/jp/CG4587/ClC-a/clumsy/pHCl-2/SLO2/Shawl/Ca-alpha1T/CG17167/CG1090/sei/pain/Piezo/CG11155/NaCP60E/CG16868/CG42340/Elk/TrpA1/CG42260/Trpgamma/Ork1	58	0.411347517730496	2
hour_0	GO:0046873	metal ion transmembrane transporter activity	148	0.594662101850727	2.40158402968614	0.000262398320650748	0.00133552670629436	0.000803324334613148	1987	tags=47%, list=19%, signal=38%	Ekar/Shab/cac/Ih/trpl/CG10804/eag/trp/slo/Nckx30C/Nhe2/Hk/CG43066/Ndae1/SK/Ca-alpha1D/para/CG7708/Task6/Eaat1/stj/Shaw/Ca-beta/ine/KCNQ/Sh/Gat/Vmat/CG13795/SERCA/Atpalpha/NAAT1/Nha2/ZnT77C/CG13796/wtrw/jp/CG4587/NKCC/CG13794/clumsy/ZnT41F/nrv3/CG15279/Eaat2/SLO2/Shawl/Ca-alpha1T/CG17167/mfrn/CG1090/sei/pain/CG11155/NaCP60E/Hip14/CG16868/CG42340/Elk/Ctr1A/nrv2/TrpA1/CG10413/Trpgamma/Ork1/GlyT/Prestin/Zip71B/NaPi-III	69	0.466216216216216	2
hour_0	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	183	0.598263861813279	2.48034205478198	0.000271886895051658	0.00133552670629436	0.000803324334613148	2482	tags=49%, list=24%, signal=38%	Hr3/svp/ap/Ubx/abd-A/gt/Clk/klu/vnd/CG12605/esg/brk/Atf3/Dif/Abd-B/vvl/Ptx1/srp/CG34376/dve/CG12769/zen/toy/Blimp-1/fkh/zfh2/Myc/sim/GATAe/sug/dsx/bowl/Pdp1/br/CG12071/CrebA/aop/tup/Stat92E/NK7.1/drm/CG43689/Hr38/pan/peb/bi/ci/Lim3/prd/ttk/odd/zfh1/Usf/Drgx/rn/disco/scro/tj/Trf2/CG1233/Hr39/CG4282/E(spl)m7-HLH/Mef2/byn/mid/apt/cwo/CG14655/Su(H)/Pbp95/org-1/CG7987/CG18011/sd/EcR/Antp/foxo/dpn/kay/h/MESR3/CG12299/cad/Eip75B/CG8388/da/CG1603/Dr/NFAT	90	0.491803278688525	2
hour_0	GO:0004888	transmembrane signaling receptor activity	187	0.649067187324448	2.69667967818997	0.000272776868521549	0.00133552670629436	0.000803324334613148	2777	tags=63%, list=27%, signal=47%	CG2839/Ekar/Dop1R1/nAChRalpha6/Gr98a/AkhR/nAChRbeta1/TyrR/Octbeta1R/Pdfr/nAChRalpha3/GluClalpha/moody/nAChRalpha7/smog/GluRIB/5-HT7/Gr59f/CG13995/DopEcR/GABA-B-R1/Or43b/mthl4/Dscam1/Ret/MsR1/Rdl/TyrRII/Ddr/pHCl-1/CG31760/nAChRalpha1/mthl1/mAChR-A/nAChRalpha5/Tie/ine/ETHR/5-HT1B/wit/CCAP-R/Lar/Dop2R/Ptp99A/Dh31-R/fz2/Dh44-R2/CG12290/CG3277/et/Lkr/CG33639/18w/drl/Oamb/Octbeta2R/CG32547/InR/SPR/clumsy/pHCl-2/ninaE/CrzR/Or2a/Octbeta3R/5-HT1A/Ptp52F/Alk/Proc-R/ptc/babo/mthl3/mthl9/CG11155/AstC-R1/wgn/unc-5/klg/Egfr/5-HT2A/GABA-B-R3/lectin-28C/sNPF-R/CG11318/otk/mAChR-B/Rh7/rk/CG4313/nAChRalpha4/Lgr1/CG7166/PlexA/Sdr/fra/mthl10/CG13506/fz3/arr/CG10702/Tl/Pvr/Tre1/Ir76a/NPFR/btl/Dop1R2/Rh2/fz4/Ir7c/GluRIID/htl/nAChRbeta2/CG12344/mthl5/Nmdar1/TrissinR	117	0.625668449197861	2
