Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order	All_hour_NES	hour0_NES	hour3_NES	hour6_NES	hour12_NES	hour24_NES	sig_hours
hour_0	D007414	Intestinal Neoplasms	60	0.547695413604795	1.9325723887708	0.000269905533063428	0.00434066756473582	0.00279661884842326	2221	tags=45%, list=22%, signal=35%	esg/nkd/pros/lab/Mmp2/Myc/Mmp1/nub/sty/Dad/dpp/Stat92E/drl/ex/pan/dally/Pi3K92E/arm/puc/Egfr/hop/srl/h/Myo31DF/fz3/arr/upd3	27	0.45	2	0	1.9325723887708	0	0	0	0	6
hour_0	D019966	Substance-Related Disorders	69	0.649698270577069	2.36026889836092	0.000272851296043656	0.00434066756473582	0.00279661884842326	1890	tags=52%, list=19%, signal=43%	NPF/Dop1R1/nAChRalpha6/nAChRbeta1/Clk/Syn/nAChRalpha3/moody/nAChRalpha7/slo/tau/Ace/nAChRalpha1/para/nAChRalpha5/dnc/Vmat/Tbh/hppy/w/ChAT/InR/Fas2/ple/Alk/Pka-C1/RhoGAP18B/Fmr1/TrpA1/tim/Pka-R2/per/CG4313/nAChRalpha4/par-1/rut	36	0.521739130434783	2	0	2.36026889836092	0	0	0	0	6
hour_0	D001145	Arrhythmias, Cardiac	72	0.573642671982278	2.09735624773106	0.00027359781121751	0.00434066756473582	0.00279661884842326	1633	tags=42%, list=16%, signal=35%	Ubx/Shab/Clk/Ih/tok/eag/Cyt-b5-r/Ace/para/mAChR-A/dnc/KCNQ/Dop2R/mbl/beat-VII/Dh31-R/SERCA/Marf/pan/dally/ptc/scro/Pld/Tm1/hh/sei/t/arm/Elk/tim	30	0.416666666666667	2	0	2.09735624773106	0	0	0	0	6
hour_0	D002828	Choristoma	81	0.618075646374106	2.30226635478526	0.0002808199943836	0.00434066756473582	0.00279661884842326	1633	tags=43%, list=16%, signal=37%	ap/Clk/cac/tsh/Rim/robo1/Ubi-p63E/exex/Dscam1/toy/elav/Trl/dnc/sqz/wit/Pp2A-29B/msl-2/dpp/tup/w/RhoGAP100F/Fas2/brp/Galphao/ci/Lim3/Pc/ptc/rn/hh/tws/eya/Mef2/unc-5/tim	35	0.432098765432099	2	0	2.30226635478526	0	0	0	0	6
hour_0	D009421	Nervous System Malformations	99	0.510702564845469	1.97012636910451	0.000292141396435875	0.00434066756473582	0.00279661884842326	2418	tags=42%, list=24%, signal=33%	Ubx/chp/vnd/AGO1/robo1/Ubi-p63E/pros/elav/wit/Dg/spin/Syt1/robo3/orb/drl/w/InR/Fas2/Su(z)2/Not1/pan/peb/hid/chico/Sema1a/hh/E(spl)m7-HLH/ph-p/arm/Fmr1/mid/Cbp53E/Lam/comm/h/neur/Nf1/alphaTub84D/da/Atx-1/dock/ph-d	42	0.424242424242424	2	0	1.97012636910451	0	0	0	0	6
hour_0	D008569	Memory Disorders	115	0.529516352584767	2.0905466041568	0.000302388872089507	0.00434066756473582	0.00279661884842326	2171	tags=48%, list=21%, signal=38%	nAChRalpha6/Octbeta1R/Syn/Odc1/jeb/AGO1/Hk/tau/Ret/Appl/Rdl/elav/Ace/fru/dnc/Eaat1/Sh/Epac/NAAT1/for/Nep1/drl/w/orb2/Dcr-2/InR/Fas2/Pak3/NKAIN/Nep3/Alk/Ilp6/Pka-C1/PCB/rad/eya/Cul3/dor/Rho1/Mef2/Scamp/Fmr1/be/Egfr/nrv2/Cat/Bace/Rac2/Sap47/rut/Crtc/B4/ref(2)P/neur/Nf1	55	0.478260869565217	2	0	2.0905466041568	0	0	0	0	6
hour_0	D003681	Dehydration	118	0.450716547504881	1.78581401919586	0.000305903946160905	0.00434066756473582	0.00279661884842326	1693	tags=35%, list=17%, signal=29%	abd-A/Clk/klu/trpl/trp/Pde1c/Abd-B/5-HT7/SK/ITP/Trl/sog/dnc/Mdr65/5-HT1B/Pde8/Pde6/Dh44-R2/CrebA/Lkr/for/InR/Su(z)2/Vha55/tgo/5-HT1A/Pc/qin/NijA/stmA/Hsp70Bb/Hsc70-3/ph-p/Asx/Nplp1/tim/sNPF/Pde11/Ork1/Prp8/Pkg21D	41	0.347457627118644	2	0	1.78581401919586	0	0	0	0	6
hour_0	D006331	Heart Diseases	128	0.435834434075568	1.7515700876919	0.000310366232153942	0.00434066756473582	0.00279661884842326	2385	tags=38%, list=24%, signal=29%	cac/vnd/slo/CG8468/Ndae1/Ptx1/para/KCNQ/Sh/ATbp/sty/beat-VII/SERCA/Smox/Marf/betaTub60D/dpp/S6k/InR/crol/Octbeta3R/Tom40/ptc/Bili/chico/Tm1/sei/Pi3K92E/how/Cul3/Mef2/FASN1/Act79B/Elk/mid/bt/Lam/foxo/Crtc/Imp/Act87E/Drak/Nf1/bves/Sur/pico/Pdk1/lgs	48	0.375	2	0	1.7515700876919	0	0	0	0	6
hour_0	D009362	Neoplasm Metastasis	124	0.435106016191682	1.7370066964756	0.000310945273631841	0.00434066756473582	0.00279661884842326	3119	tags=52%, list=31%, signal=37%	ap/robo1/pros/Mmp2/elav/Myc/Mmp1/br/pnt/dpp/Stat92E/InR/Dark/E2f1/pan/bi/ci/Pxt/ttk/ptc/hid/Src64B/hh/Rbf/kibra/sdt/dor/Rho1/arm/Spn42Da/Mef2/wgn/puc/Egfr/apt/hop/egr/Sema5c/sd/par-1/Traf4/Csk/Antp/Patj/M6/upd3/Bx/Pvr/flw/psq/wts/alpha-Man-IIa/upd1/dlg1/Hipk/alphaTub84B/Dl/Traf6/cora/shi/pins/ovo/repo/l(2)gl/yki	65	0.524193548387097	2	0	1.7370066964756	0	0	0	0	6
hour_0	D004198	Disease Susceptibility	140	0.414570671217977	1.68177797837401	0.000319386777387416	0.00434066756473582	0.00279661884842326	1491	tags=30%, list=15%, signal=26%	svp/Yp2/esg/Atf3/pros/Dif/jus/shakB/chinmo/Rdl/Tollo/para/Myc/Toll-6/cpo/cas/Sh/Dg/Sdc/kdn/dpp/18w/w/ChAT/eIF4H1/InR/Myd88/Rel/Gad1/prd/dally/hid/chico/Toll-7/Hsp70Bb/PCB/Indy/sei/Rbf/Sirt1/cact/Top1	42	0.3	2	0	1.68177797837401	0	0	0	0	6
hour_0	D004194	Disease	153	0.439395119122939	1.80578019257824	0.00032499187520312	0.00434066756473582	0.00279661884842326	2060	tags=35%, list=20%, signal=29%	apolpp/Clk/esg/eag/cv-d/Ubi-p63E/Apoltp/pros/rst/para/Myc/KCNQ/Sh/nub/Hem/fz2/Marf/wry/dpp/S6k/Dcr-2/Vha55/ex/E2f1/ry/siz/prd/Lsd-2/Vang/Pcyt1/hid/chico/Adar/kirre/hh/Pcyt2/kibra/drpr/Rho1/tim/timeout/ImpL2/Itgbn/Su(H)/per/Shark/mbc/Lam/par-1/MetRS-m/rols/CG7408/hbs/dgo	54	0.352941176470588	2	0	1.80578019257824	0	0	0	0	6
hour_0	D020191	Myoclonic Epilepsies, Progressive	156	0.442820526554108	1.82515884116166	0.000325945241199478	0.00434066756473582	0.00279661884842326	965	tags=20%, list=10%, signal=18%	phu/Shab/Nplp3/Ser7/Pdh/CG1648/moody/CG14823/vn/retinin/Ubi-p63E/laza/CG8468/CG1136/elav/rst/para/CG9837/sug/pyr/CG5778/sty/pnt/aop/CG1561/mwh/w/CG17111/rho/CG15097/vri	31	0.198717948717949	2	0	1.82515884116166	0	0	0	0	6
hour_0	D000437	Alcoholism	193	0.43726463113616	1.84801723976821	0.00035498757543486	0.00434066756473582	0.00279661884842326	1890	tags=35%, list=19%, signal=29%	NPF/Dop1R1/ckd/cac/Syn/pxb/CG17646/slo/Dif/DopEcR/GABA-B-R1/rdgA/CG9650/pum/dnc/vsg/KCNQ/Sh/mbl/Tbh/fz2/Dyrk2/bgm/Dad/hppy/elB/l(3)L1231/w/S6k/InR/Fas2/rho/brp/Ppcs/Hr38/Myd88/ple/Rel/Men/siz/ttk/Lsd-2/mrt/Pdk/Pkcdelta/Pka-C1/chico/Syt4/Hsp70Bb/PCB/RhoGAP18B/Pi3K92E/Sirt1/cact/Rho1/klg/Egfr/tim/Pka-R2/CG5946/ImpL2/Itgbn/per/CG11414/salm/wb/rut	67	0.347150259067358	2	0	1.84801723976821	0	0	0	0	6
hour_0	D006965	Hyperplasia	190	0.422583010812014	1.78093101619361	0.000355871886120996	0.00434066756473582	0.00279661884842326	2285	tags=36%, list=23%, signal=29%	ap/Ubx/esg/brk/if/vn/nkd/pros/Abd-B/DopEcR/sr/ps/chinmo/CG6191/fru/sog/Myc/msn/pigs/Mmp1/nub/slow/fz2/CG3961/hth/pdm2/Dad/dpp/mew/Stat92E/w/rho/Dark/Fas3/ex/pan/CG7997/path/hid/Socs36E/Src64B/hh/Rbf/E(spl)m7-HLH/ph-p/Rho1/arm/bs/puc/bgcn/Egfr/hop/Itgbn/Su(H)/hyd/salm/HtrA2/sd/Traf4/kay/RasGAP1/e/Myo31DF/fz3/upd3/Strica/bib/Pvr/pico	69	0.363157894736842	2	0	1.78093101619361	0	0	0	0	6
hour_0	D014947	Wounds and Injuries	190	0.427108796167314	1.80000445574434	0.000355871886120996	0.00434066756473582	0.00279661884842326	2356	tags=40%, list=23%, signal=31%	fon/Glt/AkhR/CG34351/CG31326/cac/moody/fne/CG18265/pros/Dif/Frq1/bab2/srp/CG9813/CG9649/GATAe/Spn77Ba/MP1/cpo/msn/Mmp1/Nrx-IV/aop/dpp/Ald1/18w/Oatp33Ea/NKCC/stumps/CG9631/InR/AP-2alpha/Rel/ry/crol/Sp212/Cadps/hid/chico/kibra/ari-1/cact/Rho1/FASN1/Loxl1/Fmr1/puc/Egfr/CG42700/CG17754/tim/Tep4/egr/Su(H)/per/mbc/spir/Ac13E/CG7720/foxo/kay/Crtc/IntS1/Imp/nmo/Tl/Pvr/unc-104/Deaf1/Pxn/CG7881/Moe/CG14642/CG12219/Hex-C	76	0.4	2	0	1.80000445574434	0	0	0	0	6
hour_0	D001835	Body Weight	195	0.38126191034952	1.61243096440879	0.000357653791130186	0.00434066756473582	0.00279661884842326	2003	tags=35%, list=20%, signal=29%	NPF/ap/nAChRbeta1/CG17646/nAChRalpha7/PKD/Nrx-1/Appl/ITP/Ace/Myc/tty/Sdc/nub/Dh31-R/Tbh/Gdh/CG3961/CG14050/Smox/Burs/pod1/kdn/trn/Marf/jp/dpp/w/S6k/InR/SPR/rho/E2f1/Gli/Irc/Ilp6/Tsf1/caps/hid/chico/Hsp70Bb/CycG/Pi3K92E/Sirt1/bs/CanA-14F/Egfr/Aps/Keap1/Nplp1/mtTFB2/Cbp53E/sNPF/CG5946/Drp1/ImpL2/Pka-C3/srl/Ets96B/Cat/drd/heph/Acsl/beta4GalNAcTA/rut/EcR/ETH/Proc/foxo	69	0.353846153846154	2	0	1.61243096440879	0	0	0	0	6
hour_0	D014178	Translocation, Genetic	213	0.431406709300214	1.84472784368472	0.000368731563421829	0.00434066756473582	0.00279661884842326	2156	tags=35%, list=21%, signal=28%	svp/ap/Ubx/abd-A/gt/nAChRbeta1/sv/jeb/ninaC/trp/slo/lncRNA:roX1/Abd-B/sr/Ret/elav/fkh/rst/Myc/dsx/wit/Sh/yellow-f2/br/noc/msl-2/RpII215/mwh/elB/Fas1/w/NK7.1/Su(z)2/Arr2/Nipped-A/ninaE/Gad1/ry/ci/Alk/Pc/CG42709/rn/Hsp70Bb/Src64B/stw/hh/inaD/Zcchc7/Cul3/dor/arm/Asx/l(2)41Ab/Fmr1/Egfr/egh/Nup154/Su(H)/Amy-p/per/Lam/wb/cu/Ugalt/Antp/AlaRS-m/dpn/Su(Tpl)/e/TBPH/Sxl/CG31342/norpA	74	0.347417840375587	2	0	1.84472784368472	0	0	0	0	6
hour_0	D012892	Sleep Deprivation	231	0.488222593282086	2.10670072687279	0.000384319754035357	0.00434066756473582	0.00279661884842326	2003	tags=38%, list=20%, signal=31%	NPF/Dop1R1/AkhR/Shab/Clk/Octbeta1R/Syn/CG42613/nec/CG16926/Spn88Eb/if/Nepl15/DIP-epsilon/Dif/Hk/DopEcR/Pka-C2/nSyb/Gel/Rdl/CG4822/para/Task6/dnc/qvr/Shaw/Sh/bun/Acer/Vmat/Dop2R/Syt1/CG10026/bgm/Atx2/for/mew/S6k/Oamb/InR/Fas2/brp/ple/Rel/Men/tgo/Cpr73D/Lsd-2/Rcd5/Shawl/comt/CG3505/Pka-C1/CG1979/Hsp70Bb/Hex-A/Hsc70-3/sei/eya/NaCP60E/Cul3/cact/FASN1/bs/CG42340/Fmr1/CadN/Egfr/Mondo/REPTOR/TrpA1/Csp/tim/sNPF/Ork1/Pka-C3/Itgbn/D2hgdh/cue/Amy-p/per/Shark/rut/cv-c/Tsp97E/Swim/foxo	88	0.380952380952381	2	0	2.10670072687279	0	0	0	0	6
hour_0	D030342	Genetic Diseases, Inborn	243	0.466321214879738	2.02782739504771	0.000387747188832881	0.00434066756473582	0.00279661884842326	2025	tags=35%, list=20%, signal=29%	svp/Ubx/Shab/cac/GluClalpha/CG17646/ninaC/eag/trp/slo/if/Dif/sr/Ret/Ca-alpha1D/Appl/CG4822/CG9270/CG9663/para/Myc/Shaw/dsx/Mdr65/wit/Galphaq/Sh/msn/CG33970/Ptp99A/Pits/SERCA/CG43672/hppy/dpp/Mdr50/mew/Mrp4/18w/w/CG10226/InR/CG11147/CG3164/Rel/ninaE/E2f1/ABCA/Atet/snu/bi/CG9281/ci/prd/dally/Pc/ptc/Eato/hid/kirre/hh/Nipped-B/sei/E23/Rbf/NaCP60E/ari-1/cact/arm/Elk/Cyp18a1/Pmp70/hop/CG34120/kn/Sema5c/MRP/Cad99C/salm/Lam/spas/CG31793/Antp/Mau2/fra/fray	86	0.353909465020576	2	0	2.02782739504771	0	0	0	0	6
hour_0	D004756	Enterobacteriaceae Infections	249	0.399097944241	1.7397280958285	0.000391849529780564	0.00434066756473582	0.00279661884842326	1746	tags=30%, list=17%, signal=25%	CG30281/Vml/Yp2/alpha-Est2/Nepl10/Nepl11/Odc1/TotX/esg/CG31664/Tret1-1/vn/Ubi-p63E/Tep2/Esyt2/Dif/Nepl13/CG11619/Yp1/srp/Orct/Dscam1/CG34136/elav/CG9649/CG3999/LpR2/CG6067/CG13795/pnt/SERCA/CrebA/Stat92E/Fas2/CG15385/CG8046/rho/Rbp9/Rel/Prat2/CG6495/Ugt37A3/Men/CG31778/dsb/Tsf1/CG3505/CG34347/Hsp70Bb/CG9447/Socs36E/shf/RhoGAP18B/Vm26Ab/CG10621/Nepl17/Cyp6w1/TBC1D5/how/arm/Spn42Da/FASN1/Spn28Dc/psd/UGP/Egfr/CG17271/TrpA1/Tep4/CG13641/lectin-28C/egr/Su(H)/Cat	74	0.29718875502008	2	0	1.7397280958285	0	0	0	0	5
hour_0	D009361	Neoplasm Invasiveness	263	0.370096347972652	1.62016519695181	0.000408329930583912	0.00434066756473582	0.00279661884842326	2273	tags=34%, list=22%, signal=27%	Ubx/moody/vn/pros/srp/Mmp2/Ret/elav/fkh/para/Myc/msn/net/Lar/Mmp1/br/pnt/Syt1/hth/Dad/Atx2/ftz-f1/ena/dpp/Stat92E/bnl/stumps/Dcr-2/InR/Fas2/Fas3/ex/pan/bi/tgo/Mms19/ci/Pxt/prd/ttk/wnd/kel/comt/CtBP/ptc/rn/hid/Src64B/capu/Pi3K92E/Rbf/Dp1/sdt/dor/Rho1/arm/wgn/CadN/puc/Egfr/CG17271/Csp/hop/egr/ImpL2/slif/Itgbn/Su(H)/CG1316/Rac2/sd/Csk/emb/spir/Antp/foxo/fra/Patj/kay/RasGAP1/M6/RtGEF/Pkn/Ets21C/alphaTub84D/upd3/Atg14/Pvr/MESK2	89	0.338403041825095	2	0	1.62016519695181	0	0	0	0	6
hour_0	D009422	Nervous System Diseases	284	0.54142980675325	2.38798642997062	0.000421407501053519	0.00434066756473582	0.00279661884842326	2282	tags=46%, list=23%, signal=36%	svp/Ubx/abd-A/gt/Shab/Clk/cac/AGO1/eag/Eip74EF/trp/slo/if/pros/lab/jus/Abd-B/tau/Dgk/shakB/Ret/Ca-alpha1D/Slob/Appl/toy/elav/fkh/Ace/pum/fru/mAChR-A/dnc/zfh2/Myc/sim/nwk/cpo/dsx/KCNQ/wit/Galphaq/Sh/Pdp1/Ptp99A/spin/fz2/Pkc53E/CrebA/Atpalpha/aop/grh/hth/Dad/Atx2/for/ftz-f1/orb/drl/w/ChAT/orb2/InR/Fas2/brp/Ppcs/Chc/Su(z)2/Hr38/vri/ple/caz/Hrs/E2f1/ry/pan/bi/ci/lov/odd/zfh1/Pc/Cf2/disco/chico/Aef1/Syt4/Adar/stmA/Hsp70Bb/hh/sei/Rbf/eya/sdt/ph-p/arm/Top1/Fmr1/Synj/Egfr/Cyp18a1/tim/Rm62/Su(H)/org-1/Bace/per/knrl/Acsl/salm/spas/rut/Csk/atl/hrg/rols/CkIalpha/Antp/foxo/Patj/h/norpA/arr/cad/Eip75B/Bx/da/stau/bib/Sur	130	0.457746478873239	2	0	2.38798642997062	0	0	0	0	6
hour_0	D060467	Disease Resistance	293	0.411905004065784	1.82512860141986	0.000424088210347752	0.00434066756473582	0.00279661884842326	1359	tags=27%, list=13%, signal=24%	Dop1R1/CG9451/DIP-delta/CG3984/sv/Syn/CG42540/Sytbeta/esg/Atf3/fat-spondin/PKD/robo1/bru1/Dif/Hs3st-A/Mp/mthl4/CHKov1/CG1136/CG34355/sona/Nrx-1/toy/CG31760/dpr12/Ac76E/Chs2/Srpk79D/tsl/kek6/Con/CG33970/dnr1/mbl/sty/Ank2/Dh31-R/Ugt49C1/Nrx-IV/amon/Rbp6/et/pdm2/NAAT1/robo3/ftz-f1/w/RhoGAP100F/Oamb/Octbeta2R/CG10226/CG31145/Dcr-2/CG15385/CG8046/DOR/Ubqn/Rel/Prat2/Dark/Ugt37A3/CrzR/RhoGEF3/CG15822/alph/Syn1/prage/Iml1/CG10936/CadN2/CG31211/Ugt303B3/CG42268/kirre/CG6231/CG32206/mthl3/Sema1a	79	0.26962457337884	2	0	1.82512860141986	0	0	0	0	6
hour_0	D012162	Retinal Degeneration	336	0.343318332788328	1.53849901408964	0.000462962962962963	0.00451502413202553	0.00290895384186763	2210	tags=30%, list=22%, signal=24%	Ekar/teq/chp/Tps1/Pdh/trpl/Cpn/ninaC/eag/trp/rdgC/retinin/Hk/laza/sick/tau/Mp/rdgA/CG17739/Mmp2/dve/nSyb/Slob/elav/Arr1/Galphaq/Sh/Ank2/Pkc53E/SERCA/Atpalpha/CG1561/Fs/dpp/CG7149/bnl/w/S6k/Dcr-2/Ubqn/Rbp9/Myd88/rdo/Arr2/ple/caz/Dark/ninaE/nrv3/ry/pan/Eaat2/Pdk/Vang/CG9171/hid/Pld/bdl/Ggamma30A/Hsc70-3/inaD/t/eya/sdt/Sap-r/Culd/Rho1/arm/Spn42Da/Nox/CG4825/puc/Synj/Bsg/nrv2/Cbp53E/CDase/lectin-28C/egr/Drp1/Vha26/sip3/Cam/Shark/Lam/par-1/Traf4/fra/Patj/kay/dgo/Pkn/Mppe/Letm1/TBPH/sws/norpA/arr/so/ValRS/Prx2540-2	101	0.300595238095238	2	0	1.53849901408964	0	0	0	0	6
hour_0	D016891	Polycystic Kidney, Autosomal Dominant	23	0.695807857555002	2.00412798543764	0.000467071461933676	0.00451502413202553	0.00290895384186763	2156	tags=65%, list=21%, signal=51%	trpl/ninaC/trp/Galphaq/wtrw/Arr2/ninaE/inaD/pain/drpr/TrpA1/Trpgamma/Cam/Trpm/norpA	15	0.652173913043478	2	0	2.00412798543764	0	0	0	0	6
hour_0	D012734	Disorders of Sex Development	33	0.618881515438339	1.9347855087806	0.000496770988574267	0.0046211457254402	0.00297732619334169	1320	tags=36%, list=13%, signal=32%	Yp2/lncRNA:roX1/Yp3/rdgA/Yp1/rst/pum/dsx/msl-2/w/v/Hsp70Bb	12	0.363636363636364	2	0	1.9347855087806	0	0	0	0	6
hour_0	D063646	Carcinogenesis	422	0.372550627070997	1.70104361679589	0.00053276505061268	0.0046211457254402	0.00297732619334169	2285	tags=34%, list=23%, signal=28%	svp/ap/klu/tsh/esg/Atf3/lncRNA:roX1/vn/nkd/robo1/spdo/pros/DopEcR/srp/Mmp2/nSyb/Ret/chinmo/toy/elav/Rab3/fru/sog/zfh2/Myc/cas/mirr/Pp2A-29B/Pdp1/msn/Mmp1/nub/br/Stam/pnt/fz2/CG3961/SERCA/hth/pdm2/hppy/insc/robo3/ftz-f1/ena/dpp/mew/mwh/Stat92E/bnl/Tgi/Dcr-2/rho/AP-2alpha/Myd88/Hrs/Dark/ex/E2f1/pan/Cyp12d1-p/ci/dally/CG7997/ttk/wnd/Spat/zfh1/Irc/Vang/ptc/Atg101/hid/Socs36E/Src64B/hh/tws/Pi3K92E/Rbf/eya/kibra/ph-p/dor/drpr/Rho1/arm/AMPKalpha/Mef2/fng/wgn/puc/Egfr/Keap1/hop/egr/ImpL2/Itgbn/flfl/Su(H)/Cat/Ask1/mnb/hyd/Atg17/mop/ihog/ham/mbc/JHDM2/ed/sd/par-1/CG4733/Csk/fmt/DNAlig4/foxo/ana2/fra/dpn/kay/cnc/dgo/Imp/h/Sik2/ref(2)P/fz3/Sxl/Atg4a/neur/wap/app/so/Tl/Ets21C/upd3/Atg14/scaf/da/stau/wdb/Pvr/pico	144	0.341232227488152	2	0	1.70104361679589	0	0	0	0	6
hour_0	D006816	Huntington Disease	435	0.346276060384206	1.5863517976312	0.000537056928034372	0.0046211457254402	0.00297732619334169	1897	tags=28%, list=19%, signal=23%	AkhR/Ubx/mmd/nAChRbeta1/cac/Ih/CG8654/moody/Nckx30C/Ubi-p63E/pros/lab/tau/DopEcR/SK/Pka-C2/Mmp2/Orct/Ret/ps/Ca-alpha1D/Appl/elav/Trl/Tollo/pum/para/Task6/dnc/Eaat1/Myc/St1/CG3999/cpo/tara/LpR2/KCNQ/5-HT1B/wit/Pp2A-29B/Vmat/mbl/Ptp99A/gol/spin/Dh44-R2/Syt1/Marf/dpp/HDAC6/18w/w/Dcr-2/Fas2/brp/Pp1alpha-96A/Ubqn/Prat2/Dark/Rab40/E2f1/pan/snu/Gli/Eaat2/5-HT1A/CG8177/ttk/wnd/GlyP/Pc/CtBP/v/CG3860/babo/GAPcenA/aux/Pka-C1/hid/Toll-7/Hsp70Bb/Usp2/Oatp30B/CG1090/Hsc70-3/hh/Graf/Vha100-1/Pi3K92E/Mpcp2/sdt/Cul3/Sirt1/drpr/cact/arm/Asx/Top1/CG4041/Egfr/SdhA/Csp/Cbp53E/Pka-R2/hop/CG7324/Rm62/Ork1/egr/Drp1/Cat/Ask1/CG13743/Bace/Shark/HtrA2/Lam/JHDM2/Lgr1/Trpm	120	0.275862068965517	2	0	1.5863517976312	0	0	0	0	6
