Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order
hour_6	D006824	Hybridization, Genetic	345	-0.358453255338806	-1.56154149479244	0.000116822429906542	0.00227979640887884	0.00143615081815949	1131	tags=18%, list=11%, signal=16%	mbc/LManII/Cp190/sesB/AGO2/E(bx)/Rel/Eip93F/AcCoAS/chp/Trl/PGRP-SA/CG32444/amd/CG9766/msl-2/Nep6/betaTub97EF/Nmdmc/slo/fkh/Ance/Obp99b/PlexB/e/CG8539/Top2/w/ry/Pdp1/fbp/Cbp20/Ubi-p63E/Est-6/Hsp70Bc/CG9360/dnr1/Yp2/Dif/h/PGRP-SD/Galk/trpl/Iris/lncRNA:roX1/v/Cyt-b5-r/Cyp6w1/psh/Antp/GNBP3/CG4847/Adh/CG4716/Obp57c/CG11236/CG14629/trp/nec/Hsp70Ba/Hsp70Bb	61	0.176811594202899	1
hour_6	D004040	Dietary Carbohydrates	299	-0.38790259657874	-1.67054935478705	0.000118511495615075	0.00227979640887884	0.00143615081815949	2418	tags=37%, list=23%, signal=29%	Srr/CkIalpha/CG6770/Men/porin/Pdcd4/CG11892/CG9297/futsch/CG13893/drl/NHP2/Pka-C1/Gadd45/pan/CG1774/CG13704/CG16775/foxo/CG5114/mRpL20/myo/ATPCL/Hmgs/CG31075/alphaTub84B/AkhR/CG7461/CG2765/cbt/Gbs-70E/DOR/CG9743/CG15533/Atg8a/CG9837/CG3106/CG7992/Thor/Taf6/srl/Men-b/CG17192/CrebA/Ire1/CG6295/Cdk9/CG15406/CG6724/CG6271/Desat1/bnl/Fer1HCH/sns/CG9286/Ldh/tobi/Lip4/Sf3b3/sug/Drs/Src42A/CG4563/FASN1/Ebp/CG1208/Stat92E/CG9547/Mtk/AcCoAS/CG15635/CG13315/laza/CG8468/NPF/CG32687/ACC/mesh/CG7006/CG15096/MtnB/Cyp4e3/mag/CG6283/Lst/Ilp6/w/CG11893/ry/CG3348/ppl/CG11089/Hex-C/LManVI/Mmp1/lost/GlyP/CG6296/daw/CG10621/CG18003/CDase/LKRSDH/Obp99a/CG5321/Spat/Adh/CG6277/Tps1/Tret1-1/Lsd-1	111	0.37123745819398	1
hour_6	D000200	Action Potentials	264	-0.375700751233628	-1.59941080534105	0.000120598166907863	0.00227979640887884	0.00143615081815949	2386	tags=35%, list=23%, signal=28%	wtrw/Dg/porin/14-3-3zeta/futsch/Frq1/Syx1A/Shab/rdgA/Pka-C1/Act88F/pain/Cam/elav/shakB/Oamb/Task7/Itgbn/fra/Khc/Burs/eIF4H1/Syx4/rtp/ci/TrpA1/alphaTub84B/jus/to/Ace/Obp56g/Gr89a/cry/qvr/Rab3-GEF/Galphaq/DAT/Galphaf/CG43897/eag/CrebA/inaD/Irk2/elB/repo/Rim/nAChRalpha7/cac/SK/kcc/Rdl/sesB/sug/Ank2/ChAT/Snap25/GluClalpha/Eip71CD/Gad1/Syt1/Sh/NPF/brp/Syn/slo/Pkd2/Obp99b/PlexB/e/CRMP/Gbeta76C/w/nSyb/tim/pros/rad/inaC/mGluR/Npc1b/para/phu/VGlut/Ggamma30A/trpl/Pdfr/Irk1/Obp57c/teq/fit/ninaE/trp/Arr2/Dop1R1	93	0.352272727272727	1
hour_6	D004790	Enzyme Induction	263	-0.479147669415728	-2.03894284254655	0.000120670930372873	0.00227979640887884	0.00143615081815949	1709	tags=33%, list=16%, signal=29%	CG2765/cbt/Gbs-70E/DOR/Vha68-2/Ace/lambdaTry/CG15533/Trf2/Atg8a/CG9837/CG3106/CG7992/Thor/Taf6/iotaTry/GstD2/Men-b/CG17192/p38c/CG6295/CG15406/CG6724/CG6271/CG9286/epsilonTry/Vha44/Rdl/Cyp9c1/Lip4/Sf3b3/Gpo1/sug/jeb/CG4563/FASN1/svp/Rel/Jon65Aiv/CG1208/Eip71CD/AOX1/AcCoAS/alphaTry/CG13315/laza/Ubqn/CG8468/PGRP-SA/CG32687/ACC/mesh/Pgm1/CG7006/CG15096/Cyp12a5/fkh/Cyp6a8/MtnB/Cyp4e3/mag/CG6283/Lst/Cyp6g1/w/ry/CG3348/CG11089/Cyp6a2/pros/Hsp70Bc/LManVI/lost/thetaTry/CG6296/PGRP-SD/CG10621/CG18003/CDase/LKRSDH/Obp99a/Hsp70Bbb/Spat/Adh/CG6277/Lsp2/Hsp70Ba/Hsp70Bb	88	0.334600760456274	1
hour_6	D014851	Wakefulness	256	-0.458233286128328	-1.94376613074575	0.000121477162293489	0.00227979640887884	0.00143615081815949	1822	tags=34%, list=17%, signal=29%	Task7/foxo/Cyp4p2/Itgbn/CTPsyn/CG42594/TrpA1/Pfrx/nemy/Cyp6a21/glob1/Cul2/IM23/cbt/Golgin245/CadN/cry/bgm/qvr/Cyp4e2/CG11407/DAT/Hr38/eag/yip2/Fer1HCH/AstC-R2/nAChRalpha7/CG1688/Hsc70-3/bun/D2hgdh/Rdl/Clk/CG6330/sesB/Ltn1/nAChRalpha6/ChAT/VGAT/FASN1/Gad1/Mtk/Syt1/DopEcR/Sh/NPF/brp/Syn/slo/CG13868/Cyp6a8/Cyp6g1/Arc1/nSyb/CG3505/tim/Cyp6a2/noc/Drat/Hsp70Bc/Sodh-1/mGluR/CG10026/dnr1/nAChRbeta1/nAChRalpha5/AttB/Acer/AttA/VGlut/nAChRalpha3/Orcokinin/Est-Q/CG1979/Iris/Obp99a/Pdfr/CG16926/CG42613/DNaseII/pst/Nepl15/Spn88Eb/Dop1R1/hll/Hsp70Ba/Hsp70Bb	88	0.34375	1
hour_6	D000821	Animal Feed	248	-0.472249729646336	-1.99741302143303	0.000121817517358996	0.00227979640887884	0.00143615081815949	2122	tags=39%, list=20%, signal=32%	Diap2/CG1774/CG13704/CG10211/CG16775/Jheh3/shakB/foxo/CG5114/mRpL20/ATPCL/CG31075/Alp10/CG2765/cbt/Gbs-70E/to/DOR/CG15533/Cyp4e2/Atg8a/CG9837/CG3106/CG7992/CG6767/Thor/Amyrel/Taf6/Nipped-B/Men-b/CG17192/Dera/CG6295/CG15406/CG6724/CG6271/CG9286/Taldo/Vha44/CG14688/Lip4/Sf3b3/sug/AGO2/CG4563/FASN1/svp/CG1208/CG11594/Stat92E/AcCoAS/CG13315/laza/CG8468/CG32687/brp/ACC/mesh/Pgm1/CG7006/CG15096/Cyp6a8/Alp2/MtnB/Alp9/Cyp4e3/mag/CG6283/Lst/Ilp6/w/ry/CG3348/fbp/CG11089/Cyp6a2/CG8785/LManVI/lost/Yp2/CG31446/CG18135/CG6296/phu/CG10621/Mal-A1/CG18003/CDase/LKRSDH/Obp99a/Irk1/Spat/CG6277/fit/Yp3/Lsp1beta/Lsp2	97	0.391129032258065	1
hour_6	D031204	Caloric Restriction	239	-0.464278035101697	-1.95763156429242	0.000122354092744402	0.00227979640887884	0.00143615081815949	2000	tags=35%, list=19%, signal=29%	Dcp-1/foxo/Hsc70-5/AdenoK/Syngr/Mipp1/Alp10/CG10877/alphaTub84B/IM3/to/PhKgamma/GstT4/salt/CG14820/Atg8a/CG3106/DAT/CG17475/CG5246/CG16749/CG6767/Thor/Amyrel/srl/ninaD/GstD2/CrebA/CG31233/Dera/Ire1/Gnmt/Hsc70-3/Atet/Taldo/Ldh/CG14688/sesB/sug/Drs/CG11594/Stat92E/sd/CG10553/Argl/Hsc70Cb/Adgf-A2/CG31198/ACC/Adgf-D/Pgm1/Adgf-A/fkh/Alp2/twz/CG1213/Alp9/mag/CG7025/Ilp6/w/CG17109/fbp/tim/CG8560/Hsp70Bc/Sodh-1/CG8785/CG31446/CG18135/CG6296/phu/AttA/daw/Mal-A1/CG3091/DptA/fit/Sardh/CG6870/Lsp2/Hsp70Ba/Hsp70Bb	83	0.347280334728033	1
hour_6	D013649	Taste	237	-0.401109523867824	-1.68908794539675	0.000122579063495955	0.00227979640887884	0.00143615081815949	2386	tags=37%, list=23%, signal=29%	wtrw/Gyc88E/MFS10/Obp19d/Obp56f/futsch/Frq1/rdgA/Pka-C1/dpr15/Psa/CG32669/pain/elav/shakB/Oamb/ScsbetaG/foxo/Iml1/dpr20/Obp83ef/Ir62a/dsx/TrpA1/ACXD/AkhR/Gycalpha99B/Obp56g/Gr89a/salt/CG42514/Galphaq/ppk19/CG30148/Obp56a/fru/eag/Ac76E/repo/Desat1/Yif1/Tsp/CG9657/ChAT/ppk20/CG6723/CG11594/Syt1/DopEcR/sd/Sh/NPF/brp/Syn/Octbeta1R/Pkd2/Obp99b/e/Ilp6/w/Ih/AsnS/Pdp1/nSyb/pros/CG43373/Eaat1/Ac3/rad/Nmdar1/Npc1b/dpr14/Smvt/para/Npc2g/Hn/Ggamma30A/trpl/Eaat2/v/Gbp3/Obp99a/CG1090/Ekar/Obp57c/teq/trp/Dop1R1	88	0.371308016877637	1
hour_6	D015394	Molecular Structure	218	-0.424160521240061	-1.77405475572956	0.000123839009287926	0.00227979640887884	0.00143615081815949	979	tags=20%, list=9%, signal=18%	Drs/FASN1/Rel/Eip71CD/Mtk/Syt1/AcCoAS/Sh/Trl/PGRP-SA/PGRP-SB2/ACC/Ance/MtnB/Fatp1/VAChT/Top2/Cyp6g1/w/ry/tim/noc/Paics/Hsp70Bc/Acsl/Dif/h/AttB/para/PGRP-SD/AttA/v/psh/Hsp70Bbb/DptA/Adh/PGRP-SB1/sv/ninaE/AttC/nec/Hsp70Ba/Hsp70Bb	43	0.197247706422018	1
hour_6	D001923	Brain Chemistry	212	-0.427184237026042	-1.78127099684843	0.000124254473161034	0.00227979640887884	0.00143615081815949	1491	tags=26%, list=14%, signal=23%	Ent3/Nplp1/Cad86C/Pgcl/Cals/amon/IM2/CG1607/repo/nAChRalpha7/kcc/Rdl/CG9657/Cad74A/Clk/nAChRalpha6/ChAT/mAChR-A/Gad1/Sh/chp/CG5002/NPF/brp/CadN2/nrv2/Fatp1/Ubi-p5E/Gbeta76C/lab/w/nSyb/tim/Ubi-p63E/pros/Eaat1/Nckx30C/Hsp70Bc/hig/rad/Hsp23/mGluR/nAChRbeta1/nAChRalpha5/FMRFa/para/Nplp2/VGlut/Eaat2/Rh5/Antp/Hsp70Bbb/Dr/Nplp3/Hsp70Ba/Hsp70Bb	56	0.264150943396226	1
hour_6	D018978	Molting	205	-0.442018771588138	-1.83733148413748	0.000125031257814454	0.00227979640887884	0.00143615081815949	1526	tags=27%, list=15%, signal=24%	CG3106/Galphaq/Phm/AGO1/CrebA/sls/nvd/Hr3/amon/repo/Desat1/cac/Cyp9c1/Drs/Lip2/Cht9/FASN1/svp/ap/Rel/Stat92E/Syt1/AcCoAS/chp/NPF/Arr1/brp/Spn55B/Spn42Da/Pal2/Idgf4/shd/Tep2/w/nSyb/inaC/Npc1b/lost/Idgf2/GlyP/AttB/FMRFa/AttA/VGlut/trpl/Cyp6w1/Antp/CG16713/Idgf1/Idgf5/DptA/ninaE/Tps1/trp/Arr2/Dop1R1	56	0.273170731707317	1
hour_6	D055537	Light Signal Transduction	196	-0.492474336516062	-2.04128526748675	0.000125250501002004	0.00227979640887884	0.00143615081815949	2086	tags=38%, list=20%, signal=31%	CarT/pain/Cam/elav/PIP5K59B/Ptth/Cds/Pepck2/rtp/dsx/TrpA1/CG42238/CadN/cry/Aldh/Trp1/Galphaq/CG10407/CCT2/Dtd/eag/CG5455/inaD/amon/shf/Alp4/cac/CG14186/CG6912/Tsp/Octalpha2R/Rdl/Clk/meigo/ChAT/CG2082/Mtk/chp/CG8468/Arr1/brp/Syn/Con/slo/CG17633/Gbeta76C/eys/Cyp4p3/w/Pdp1/nSyb/tim/Cyp12a4/Cyp6a2/Drat/inaC/babos/Cpr72Ec/VGlut/sky/trpl/Rh6/CDase/Rh5/Rh3/Irk1/Ekar/fipi/ninaC/ninaE/CG18107/trp/Arr2/Cpn	74	0.377551020408163	1
