Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order
hour_6	dme00564	Glycerophospholipid metabolism	53	0.601030556098007	1.88656182607622	0.0009807126511932	0.010259763120175	0.00786158319579974	2767	tags=58%, list=27%, signal=43%	CG11425/CG7149/Gpo1/sPLA2/rdgA/mino/CG4757/laza/Ace/Pisd/Dgk/ChAT/CG33116/Pcyt2/iPLA2-VIA/Pld/Dhap-at/Cds/Pect/CG34384/CG2201/bbc/sws/CG12746/eas/GIIIspla2/CG8745/CG4825/Pcyt1/frj/LPCAT	31	0.584905660377358	4
hour_6	dme04080	Neuroactive ligand-receptor interaction	38	0.62684121849742	1.84516626930335	0.00119637668774568	0.0116219449666724	0.00890536030727991	1234	tags=34%, list=12%, signal=30%	AkhR/Dop1R1/GABA-B-R1/mGluR/mAChR-A/Dh31-R/Rdl/5-HT1A/Nmdar1/Dh44-R2/5-HT1B/GABA-B-R3/5-HT7	13	0.342105263157895	4
hour_6	dme00230	Purine metabolism	81	0.497905998530848	1.67245302659678	0.00249337696743026	0.0211416490486258	0.0161998704010368	1354	tags=30%, list=13%, signal=26%	Gyc32E/Prat2/CG16758/CG31183/Adgf-D/Ac76E/Pde1c/ry/CG32549/Gycbeta100B/CG15547/CG11089/Pgm1/dnc/Pde6/DhpD/Pde8/Papss/Pfas/CG31793/Pgm2a/AdSL/Pde11/CG11883	24	0.296296296296296	4
hour_6	dme00053	Ascorbate and aldarate metabolism	27	0.631588655175054	1.73813288590555	0.00264270613107822	0.0211416490486258	0.0161998704010368	2131	tags=44%, list=21%, signal=35%	CG6910/Ugt49C1/Aldh7A1/Ugt37A3/Ugt301D1/Ugt49B1/Ugt35E2/Ugt36E1/Aldh/Ugt35E1/CG31075/Ugt36A1	12	0.444444444444444	4
hour_6	dme00500	Starch and sucrose metabolism	28	0.63033516571317	1.74724177780198	0.00281491907107671	0.0212682774259129	0.0162968998851809	1121	tags=39%, list=11%, signal=35%	Mal-B2/Tps1/CG9485/GlyP/Hex-C/CG5171/UGP/Pgm1/GlyS/AGBE/Pgm2a	11	0.392857142857143	4
hour_6	dme00600	Sphingolipid metabolism	27	0.615668618171287	1.69432092121247	0.00528541226215645	0.034733893557423	0.0266149803574681	1862	tags=33%, list=18%, signal=27%	Gba1b/CG11425/CG3376/bwa/laza/Sply/CG6962/Cerk/CG7997	9	0.333333333333333	4
hour_6	dme04933	AGE-RAGE signaling pathway in diabetic complications	31	0.59240772665786	1.68333107515471	0.00536332179930796	0.034733893557423	0.0266149803574681	2156	tags=45%, list=21%, signal=36%	inaC/Stat92E/Smox/Plc21C/Pkc98E/Pkc53E/babo/hop/Pkcdelta/Rel/norpA/Pi3K92E/Col4a1/Pi3K21B	14	0.451612903225806	4
hour_6	dme04142	Lysosome	91	0.444791366412516	1.52155743647147	0.00877327997537325	0.0497152531937817	0.0380945051562259	1720	tags=23%, list=17%, signal=19%	CG11459/Npc2h/Npc2g/Gba1b/Vha100-4/MFS10/VhaAC45/DNaseII/CG3376/CG4847/Sap-r/Vha100-1/beta-Man/Chc/Lerp/LManI/Npc1a/Hexo2/vsg/CG15117/Npc1b	21	0.230769230769231	4
hour_6	dme00630	Glyoxylate and dicarboxylate metabolism	26	0.603110502590168	1.64524376510161	0.0114739629302736	0.0624183583406884	0.0478283086356668	1296	tags=35%, list=13%, signal=30%	CG3999/CG6415/Spat/CG9886/CG18003/Gs2/mAcon1/ppl/AcCoAS	9	0.346153846153846	4
hour_6	dme04070	Phosphatidylinositol signaling system	54	0.485758167271665	1.52678531487558	0.0186977201902575	0.0941811091064823	0.0721666393308184	2641	tags=43%, list=26%, signal=32%	inaC/IP3K2/CG6805/rdgA/Plc21C/l(1)G0196/Dgk/Pkc53E/CG10082/Itp-r83A/5PtaseI/Cds/CG34384/norpA/Pi3K92E/INPP5E/Eip63F-1/Pi3K21B/Ocrl/CG3530/Pi4KIIalpha/Sac1/PIP5K59B	23	0.425925925925926	4
hour_12	dme04745	Phototransduction - fly	23	0.778079163150127	2.09029044491244	0.000199760287654814	0.00464385713310114	0.00380997566647617	836	tags=48%, list=8%, signal=44%	ninaE/rdgC/ninaC/trpl/Galphaq/Arr2/trp/Plc21C/Ggamma30A/Gbeta76C/Pkc53E	11	0.478260869565217	5
hour_12	dme04013	MAPK signaling pathway - fly	87	0.490709276965935	1.72614950676673	0.000587314017227878	0.00798747063429914	0.00655318798170053	2678	tags=51%, list=26%, signal=37%	hkb/pros/vn/aop/pnt/Mef2/Src64B/puc/ttk/csw/msn/Krn/wgn/hid/Shark/sina/raw/sty/Ask1/peb/msk/bi/egr/spi/PTP-ER/kay/kek1/Dok/dpp/dos/Shc/Traf6/Mtl/Raf/RasGAP1/tsl/CYLD/fs(1)M3/drk/edl/eff/Duox/cnk/ksr	44	0.505747126436782	5
hour_12	dme04080	Neuroactive ligand-receptor interaction	38	0.635521242275226	1.92349308055568	0.000795386756810499	0.00983387262965708	0.00806803791597253	947	tags=29%, list=9%, signal=26%	Dop1R1/AkhR/GABA-B-R1/TkR99D/5-HT1A/5-HT1B/Rdl/Dh31-R/Dh44-R2/5-HT7/baz	11	0.289473684210526	5
hour_12	dme00564	Glycerophospholipid metabolism	53	0.543593564438623	1.76284677213921	0.000976371802382347	0.0110655470936666	0.00907854482916919	2270	tags=42%, list=22%, signal=32%	rdgA/laza/CG7149/CG33116/mino/Pld/sws/Ace/iPLA2-VIA/Dgk/CG34384/Cds/ChAT/Dhap-at/CG8745/Pisd/Gpo1/LPCAT/bbc/wun2/CG11426/Pcyt1	22	0.415094339622642	5
hour_24	dme04745	Phototransduction - fly	23	0.734109726911487	1.92067456342126	0.00066711140760507	0.0181454302868579	0.0157297847687932	1915	tags=65%, list=19%, signal=53%	rdgC/trp/ninaC/Galphaq/Ggamma30A/Pkc53E/Plc21C/norpA/ninaE/Trpgamma/trpl/Arr2/inaD/Itp-r83A/Act5C	15	0.652173913043478	6
hour_24	dme04391	Hippo signaling pathway - fly	53	0.574962831865363	1.7890169600318	0.00292041859333171	0.0498387569627675	0.0432038760048759	2494	tags=53%, list=25%, signal=40%	vn/tsh/hth/Myc/kibra/tws/Patj/upd3/crb/l(2)gl/Pp2A-29B/ex/ed/dally/upd1/Act5C/egr/aPKC/sdt/sd/app/dia/wts/Krn/bsk/baz/jub/wgn	28	0.528301886792453	6
hour_24	dme04320	Dorso-ventral axis formation	28	0.661253698026389	1.80512541870114	0.0029606012297882	0.0498387569627675	0.0432038760048759	1463	tags=43%, list=14%, signal=37%	sqd/aop/orb2/br/pnt/aos/Cf2/spir/bru1/fs(1)K10/Raf/orb	12	0.428571428571429	6
hour_ALL	dme04745	Phototransduction - fly	23	0.775195384402853	2.28871682058813	0.000208246563931695	0.00414431984397855	0.0033039082347507	1202	tags=57%, list=12%, signal=50%	ninaC/rdgC/trpl/trp/inaC/ninaE/Arr2/inaD/Galphaq/Gbeta76C/Pkc53E/Ggamma30A/Plc21C	13	0.565217391304348	1
hour_ALL	dme04080	Neuroactive ligand-receptor interaction	38	0.630948992638672	2.09428656808183	0.000213310580204778	0.00414431984397855	0.0033039082347507	1581	tags=53%, list=16%, signal=45%	Dop1R1/GABA-B-R1/AkhR/Rdl/5-HT1B/5-HT7/Dh31-R/5-HT1A/mAChR-A/mGluR/Dop2R/CCHa1-R/Nmdar1/Dh44-R2/Dop1R2/GABA-B-R3/Nmdar2/Lgr1/mAChR-B/TkR99D	20	0.526315789473684	1
hour_ALL	dme00564	Glycerophospholipid metabolism	53	0.494582910576016	1.76643572144457	0.00169815325833156	0.0177652956256225	0.0141627356767734	3017	tags=51%, list=30%, signal=36%	Dgk/rdgA/CG34384/CG7149/Gpo1/laza/Ace/ChAT/CG11425/mino/CG4757/Pld/Pcyt2/CG8745/Dhap-at/sws/CG33116/Pisd/Pcyt1/CG4825/iPLA2-VIA/sPLA2/Cds/bbc/CG2201/CG11426/CG31140	27	0.509433962264151	1
hour_ALL	dme04013	MAPK signaling pathway - fly	87	0.396957640011232	1.54690401112773	0.00512363555357541	0.0497724596633039	0.0396792828585163	3081	tags=44%, list=30%, signal=31%	hkb/pros/bi/vn/tsl/pnt/aop/sty/dpp/msn/Src64B/peb/csw/ttk/puc/wgn/hid/Egfr/Mef2/kek1/kay/egr/msk/raw/emb/fs(1)M3/alph/Krn/PTP-ER/Shark/eff/sina/RasGAP1/Traf6/Src42A/Ask1/aos/Duox	38	0.436781609195402	1
hour_ALL	dme04391	Hippo signaling pathway - fly	53	0.456843939671433	1.63164847976901	0.00594353640416048	0.0528565876408861	0.0421379916951337	3649	tags=53%, list=36%, signal=34%	tsh/vn/fred/hth/Myc/ex/wgn/upd3/dally/sdt/egr/kibra/sd/Pp2A-29B/wts/tws/Krn/Patj/wg/app/baz/ed/crb/aPKC/l(2)gl/dia/dlg1/mts	28	0.528301886792453	1
hour_ALL	dme00260	Glycine, serine and threonine metabolism	25	0.57094643273762	1.7163464234791	0.00630252100840336	0.0528565876408861	0.0421379916951337	1263	tags=40%, list=12%, signal=35%	CG3999/CG6415/CG11236/Aldh7A1/CG9886/CG10361/Spat/Sardh/Srr/CG5955	10	0.4	1
hour_ALL	dme00511	Other glycan degradation	19	0.607417781800782	1.71528855787904	0.009047912811022	0.0647640074894207	0.0516307490047239	2694	tags=53%, list=27%, signal=39%	Gba1b/alpha-Man-IIb/LManI/beta-Man/LManVI/Hexo2/LManIV/fdl/LManII/LManV	10	0.526315789473684	1
hour_ALL	dme02010	ABC transporters	20	0.599402407135716	1.71399743695851	0.0109143327841845	0.0742174629324547	0.0591671724616318	1839	tags=40%, list=18%, signal=33%	Mdr65/CG9270/CG10226/Mrp4/ABCA/Mdr50/MRP/CG42816	8	0.4	1
hour_ALL	dme04070	Phosphatidylinositol signaling system	54	0.427539220743635	1.53072756344346	0.0141206675224647	0.0862733616356805	0.0687782991368041	3132	tags=48%, list=31%, signal=33%	inaC/IP3K2/Dgk/rdgA/CG34384/Pkc53E/l(1)G0196/CG6805/Plc21C/CG10082/INPP5E/Itp-r83A/norpA/5PtaseI/Ocrl/Pi3K92E/PIP5K59B/Cds/Eip63F-1/Synj/CG7956/Pi3K21B/Pi4KIIalpha/CG31140/Sac1/CG3530	26	0.481481481481481	1
hour_ALL	dme04933	AGE-RAGE signaling pathway in diabetic complications	31	0.503618438409902	1.59938971387434	0.0159697415423408	0.0904952020732647	0.0721440078447853	1896	tags=35%, list=19%, signal=29%	inaC/Smox/Pkcdelta/Pkc53E/Stat92E/Pkc98E/Plc21C/babo/hop/Rel/norpA	11	0.354838709677419	1
