Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order
hour_0	GO:0019933	cAMP-mediated signaling	37	0.686266831476021	2.16913280723029	0.000223513634331694	0.00166729821902236	0.00100516543347759	2134	tags=57%, list=21%, signal=45%	Dop1R1/TyrR/Octbeta1R/Pdfr/5-HT7/DopEcR/TyrRII/Ac76E/dnc/Dop2R/CG12290/Octbeta2R/Ac3/Octbeta3R/Pka-C1/CG11318/rk/ACXD/rut/Lgr1/Ac13E	21	0.567567567567568	2
hour_0	GO:0007494	midgut development	31	0.66303777133508	2.02251668529817	0.000224014336917563	0.00166729821902236	0.00100516543347759	942	tags=35%, list=9%, signal=32%	Ubx/abd-A/tsh/if/vn/lab/Abd-B/srp/dve/GATAe/mew	11	0.354838709677419	2
hour_0	GO:0050802	circadian sleep/wake cycle, sleep	35	0.627293376848124	1.9624781270576	0.00022456770716371	0.00166729821902236	0.00100516543347759	2089	tags=60%, list=20%, signal=48%	Shab/Clk/Ih/Hk/wake/qvr/Sh/Acer/bgm/InR/5-HT1A/Pka-C1/Nipped-B/Cul3/Fmr1/tim/Ets96B/cue/per/inc/EcR	21	0.6	2
hour_0	GO:0010001	glial cell differentiation	38	0.636460772491977	2.02507304794559	0.000224618149146451	0.00166729821902236	0.00100516543347759	2099	tags=55%, list=20%, signal=44%	svp/vnd/moody/pros/cas/Mdr65/Sdc/pyr/sty/spin/Nrx-IV/ths/stumps/Galphao/sinu/fog/fzr/rau/nrv2/salm/Cont	21	0.552631578947368	2
hour_0	GO:0022410	circadian sleep/wake cycle process	38	0.622757653310114	1.98147284738754	0.000224618149146451	0.00166729821902236	0.00100516543347759	2089	tags=58%, list=20%, signal=46%	Shab/Clk/Ih/Hk/wake/qvr/Sh/Acer/bgm/Oamb/InR/5-HT1A/Pka-C1/Nipped-B/Cul3/Fmr1/tim/Ets96B/cue/per/inc/EcR	22	0.578947368421053	2
hour_0	GO:0042749	regulation of circadian sleep/wake cycle	38	0.624623126472532	1.98740835761245	0.000224618149146451	0.00166729821902236	0.00100516543347759	2089	tags=58%, list=20%, signal=46%	Shab/Clk/Pdfr/Ih/Hk/wake/Rdl/qvr/Sh/Acer/bgm/Oamb/InR/5-HT1A/Pka-C1/Cul3/tim/Ets96B/cue/per/inc/EcR	22	0.578947368421053	2
hour_0	GO:0071804	cellular potassium ion transport	38	0.665019793659545	2.1159413410781	0.000224618149146451	0.00166729821902236	0.00100516543347759	1846	tags=58%, list=18%, signal=48%	Shab/eag/Nhe2/SK/Task6/qvr/Shaw/KCNQ/Sh/Atpalpha/Nha2/NKCC/nrv3/SLO2/Shawl/CG6329/sei/CG42340/Elk/nrv2/CG10413/Ork1	22	0.578947368421053	2
hour_0	GO:0071805	potassium ion transmembrane transport	38	0.665019793659545	2.1159413410781	0.000224618149146451	0.00166729821902236	0.00100516543347759	1846	tags=58%, list=18%, signal=48%	Shab/eag/Nhe2/SK/Task6/qvr/Shaw/KCNQ/Sh/Atpalpha/Nha2/NKCC/nrv3/SLO2/Shawl/CG6329/sei/CG42340/Elk/nrv2/CG10413/Ork1	22	0.578947368421053	2
hour_0	GO:0003013	circulatory system process	39	0.668095711690021	2.13326508158169	0.000226295541977823	0.00166729821902236	0.00100516543347759	1846	tags=54%, list=18%, signal=44%	Shab/Clk/cac/Sox102F/eag/KCNQ/Acer/Nrx-IV/SERCA/for/wry/vri/sinu/pain/rad/how/mid/Ctr1A/Egfr/tim/Ork1	21	0.538461538461538	2
hour_0	GO:0003015	heart process	39	0.668095711690021	2.13326508158169	0.000226295541977823	0.00166729821902236	0.00100516543347759	1846	tags=54%, list=18%, signal=44%	Shab/Clk/cac/Sox102F/eag/KCNQ/Acer/Nrx-IV/SERCA/for/wry/vri/sinu/pain/rad/how/mid/Ctr1A/Egfr/tim/Ork1	21	0.538461538461538	2
hour_0	GO:0007365	periodic partitioning	41	0.61635709766254	1.98747664238419	0.000228154232261008	0.00166729821902236	0.00100516543347759	2846	tags=59%, list=27%, signal=43%	AGO1/nkd/rdx/Cow/fz2/sfl/pan/ci/prd/dally/odd/SoxN/hh/arm/Egfr/hop/disp/kn/h/arr/AGO2/lgs/pygo/dlp	24	0.585365853658537	2
hour_0	GO:0007427	epithelial cell migration, open tracheal system	41	0.581860697862409	1.87624114414929	0.000228154232261008	0.00166729821902236	0.00100516543347759	2010	tags=51%, list=19%, signal=41%	esg/robo1/sr/Sdc/Stam/pnt/sfl/dpp/bnl/dysf/stumps/ple/Hrs/csw/dally/ptc/hh/apt/AdamTS-A/knrl/salm	21	0.51219512195122	2
hour_0	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	43	0.681473586487874	2.21567478617758	0.000228675966155957	0.00166729821902236	0.00100516543347759	2331	tags=65%, list=22%, signal=51%	chp/Dscam2/tutl/rst/Lar/Con/Fas1/Cad74A/Fas2/Fas3/peb/CadN2/caps/Cad86C/bdl/kirre/Dscam4/klg/CadN/Bsg/ImpL2/Cad99C/ed/Cont/CG7166/hbs/CG13506/Cad87A	28	0.651162790697674	2
hour_0	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	43	0.703486922116721	2.287246735083	0.000228675966155957	0.00166729821902236	0.00100516543347759	1216	tags=47%, list=12%, signal=41%	Dop1R1/TyrR/Octbeta1R/Pdfr/5-HT7/DopEcR/GABA-B-R1/MsR1/TyrRII/Ac76E/mAChR-A/5-HT1B/Galphaq/Dop2R/CG12290/Octbeta2R/Galphao/Ac3/Octbeta3R/5-HT1A	20	0.465116279069767	2
hour_0	GO:0030537	larval behavior	43	0.593410906627244	1.92935663204924	0.000228675966155957	0.00166729821902236	0.00100516543347759	2517	tags=60%, list=24%, signal=46%	NPF/Shab/klu/tutl/Eaat1/Sh/Tbh/amon/Syt1/for/betaTub60D/S6k/caz/Gad1/lov/pain/Pi3K92E/drpr/Fmr1/sNPF/EcR/dpn/TBPH/SPARC/unc-104/NPFR	26	0.604651162790698	2
hour_0	GO:0042745	circadian sleep/wake cycle	43	0.624434268209351	2.03022287456086	0.000228675966155957	0.00166729821902236	0.00100516543347759	2089	tags=58%, list=20%, signal=47%	Shab/Clk/Pdfr/Ih/Hk/wake/ITP/Rdl/qvr/Sh/Acer/bgm/Oamb/InR/5-HT1A/Pka-C1/Nipped-B/Cul3/Fmr1/tim/Ets96B/cue/per/inc/EcR	25	0.581395348837209	2
hour_0	GO:0019935	cyclic-nucleotide-mediated signaling	51	0.633203971262137	2.13990833187664	0.000228937728937729	0.00166729821902236	0.00100516543347759	2134	tags=53%, list=21%, signal=42%	Dop1R1/TyrR/Octbeta1R/CG31183/Pdfr/5-HT7/DopEcR/TyrRII/Ac76E/dnc/Cngl/Dop2R/CG12290/Octbeta2R/Pde9/Ac3/Octbeta3R/Pka-C1/Nplp1/Pka-R2/CG42260/CG11318/rk/ACXD/rut/Lgr1/Ac13E	27	0.529411764705882	2
hour_0	GO:0006865	amino acid transport	44	0.605991429225407	1.98174953741074	0.000228990153423403	0.00166729821902236	0.00100516543347759	2807	tags=59%, list=27%, signal=43%	Ih/CG12531/VGlut/CG7708/Eaat1/CG1607/Gat/CG13248/NAAT1/CG31935/NKCC/CG15279/path/aralar1/CG7888/CG30394/GlyT/slif/CG13743/CG12773/CG17119/CG16700/CG7255/kcc/mnd/gb	26	0.590909090909091	2
hour_0	GO:0035215	genital disc development	44	0.568653763929546	1.85964566372617	0.000228990153423403	0.00166729821902236	0.00100516543347759	2758	tags=57%, list=27%, signal=42%	abd-A/esg/Abd-B/sim/dsx/pnt/dpp/bnl/Fas2/rho/ken/ci/ptc/hh/puc/Egfr/otk/Myo31DF/cad/scaf/Pvr/Dr/btl/mys/Myo61F	25	0.568181818181818	2
hour_0	GO:0060179	male mating behavior	52	0.652158703452231	2.21450394050604	0.000229357798165138	0.00166729821902236	0.00100516543347759	1765	tags=54%, list=17%, signal=45%	NPF/Gr98a/cac/Syn/Pde1c/slo/fne/pros/5-HT7/Gr59f/fru/para/dsx/Desat1/Tbh/qtc/w/orb2/Oamb/lig/ple/5-HT1A/lov/Adar/pain/Fmr1/FoxP/egh	28	0.538461538461538	2
hour_0	GO:0090287	regulation of cellular response to growth factor stimulus	50	0.575097254117244	1.9343863734774	0.000229673863114378	0.00166729821902236	0.00100516543347759	1778	tags=36%, list=17%, signal=30%	cv-2/ltl/brk/cv-d/Mmp2/sog/sty/spin/Dad/botv/Fs/Snoo/dally/kek5/Src64B/Ptp61F/rau/fuss	18	0.36	2
hour_0	GO:0006813	potassium ion transport	47	0.671031957654344	2.22415021790334	0.000230202578268877	0.00166729821902236	0.00100516543347759	1846	tags=55%, list=18%, signal=46%	Shab/Ih/eag/slo/Nhe2/Hk/SK/Task6/qvr/Shaw/KCNQ/Sh/Atpalpha/Nha2/NKCC/nrv3/SLO2/Shawl/CG6329/sei/CG42340/Elk/nrv2/CG10413/CG4928/Ork1	26	0.553191489361702	2
hour_0	GO:0008049	male courtship behavior	47	0.638958449139022	2.11784186680387	0.000230202578268877	0.00166729821902236	0.00100516543347759	1765	tags=53%, list=17%, signal=44%	NPF/Gr98a/cac/Syn/slo/fne/pros/5-HT7/Gr59f/fru/para/dsx/Tbh/qtc/w/orb2/Oamb/ple/5-HT1A/lov/Adar/pain/Fmr1/FoxP/egh	25	0.531914893617021	2
hour_0	GO:0030509	BMP signaling pathway	47	0.60675052418247	2.01108798944647	0.000230202578268877	0.00166729821902236	0.00100516543347759	1420	tags=30%, list=14%, signal=26%	cv-2/ltl/brk/cv-d/sog/wit/spin/Dad/botv/Fs/dpp/Snoo/dally/kek5	14	0.297872340425532	2
hour_0	GO:0071773	cellular response to BMP stimulus	47	0.60675052418247	2.01108798944647	0.000230202578268877	0.00166729821902236	0.00100516543347759	1420	tags=30%, list=14%, signal=26%	cv-2/ltl/brk/cv-d/sog/wit/spin/Dad/botv/Fs/dpp/Snoo/dally/kek5	14	0.297872340425532	2
hour_0	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	47	0.626863757086402	2.07775374334349	0.000230202578268877	0.00166729821902236	0.00100516543347759	1420	tags=32%, list=14%, signal=28%	cv-2/ltl/tok/brk/cv-d/daw/sog/spin/Dad/botv/Fs/dpp/Snoo/dally/kek5	15	0.319148936170213	2
hour_0	GO:0007602	phototransduction	53	0.59447247405146	2.02315114748664	0.000230627306273063	0.00166729821902236	0.00100516543347759	2334	tags=47%, list=23%, signal=37%	cac/trpl/ninaC/trp/rdgC/laza/rdgA/shakB/santa-maria/Arr1/Galphaq/Cib2/Arr2/ninaE/Pld/stmA/Ggamma30A/inaD/TrpA1/inaE/Rh7/Cam/ogre/Inx3/norpA	25	0.471698113207547	2
hour_0	GO:0007422	peripheral nervous system development	54	0.575280940591319	1.96366141233618	0.000230786983614124	0.00166729821902236	0.00100516543347759	1833	tags=41%, list=18%, signal=34%	abd-A/vn/spdo/pros/Dif/vvl/Dscam1/Appl/Trim9/Tollo/mirr/hth/insc/Rel/Gli/ttk/Npc1b/Rho1/puc/Egfr/egh/cwo	22	0.407407407407407	2
hour_0	GO:0030335	positive regulation of cell migration	48	0.581056576394365	1.9321515120351	0.000231000231000231	0.00166729821902236	0.00100516543347759	2206	tags=44%, list=21%, signal=35%	vn/robo1/Dscam1/Pvf3/Tie/aop/ena/Hrs/peb/Gli/Sema2a/ttk/Sema1a/unc-5/puc/Egfr/Sema5c/mbc/Hrb27C/fra/kay	21	0.4375	2
hour_0	GO:0071772	response to BMP	48	0.587473827404843	1.95349040009992	0.000231000231000231	0.00166729821902236	0.00100516543347759	1420	tags=29%, list=14%, signal=25%	cv-2/ltl/brk/cv-d/sog/wit/spin/Dad/botv/Fs/dpp/Snoo/dally/kek5	14	0.291666666666667	2
hour_0	GO:0043269	regulation of ion transport	45	0.653553151219942	2.14107154925247	0.000231267345050879	0.00166729821902236	0.00100516543347759	1991	tags=56%, list=19%, signal=45%	cac/Ih/Sytbeta/dysc/Slob/qvr/Ca-beta/Teh1/Teh2/SERCA/Rgk2/Sytalpha/Syt1/CG31935/NKAIN/CG8726/Syt4/CG6329/Usp2/Sec61alpha/Syt12/Rgk3/CG4928/Prosap/Cam	25	0.555555555555556	2
hour_0	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	46	0.707646440064942	2.3305565919077	0.0002313743637205	0.00166729821902236	0.00100516543347759	2134	tags=63%, list=21%, signal=50%	Dop1R1/TyrR/Octbeta1R/Pdfr/5-HT7/DopEcR/GABA-B-R1/MsR1/TyrRII/Ac76E/mAChR-A/5-HT1B/Galphaq/Dop2R/CG12290/Oamb/Octbeta2R/Galphao/Ac3/Octbeta3R/5-HT1A/5-HT2A/CG11318/mAChR-B/rk/ACXD/rut/Lgr1/Ac13E	29	0.630434782608696	2
hour_0	GO:0008039	synaptic target recognition	46	0.661516405590402	2.17863234013064	0.0002313743637205	0.00166729821902236	0.00100516543347759	1675	tags=57%, list=16%, signal=48%	Glt/tutl/Wnt4/Pvf3/dpr12/Con/Drl-2/beat-IIIc/slow/fz2/Nrx-IV/pot/robo3/CG5758/Fas3/wdp/Gli/Sema2b/Sema2a/Mtp/NetB/Sema1a/shf/dsd/nrm/Sulf1	26	0.565217391304348	2
hour_0	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	55	0.626473001680693	2.14675719418417	0.000231803430690774	0.00166729821902236	0.00100516543347759	1420	tags=33%, list=14%, signal=28%	cv-2/ltl/tok/brk/cv-d/daw/sog/wit/spin/Smox/Dad/botv/Fs/dpp/Snoo/dally/babo/kek5	18	0.327272727272727	2
hour_0	GO:0061326	renal tubule development	56	0.573435826664421	1.97193067911962	0.000232720502676286	0.00166729821902236	0.00100516543347759	2445	tags=46%, list=24%, signal=36%	svp/Ubx/tsh/brk/fkh/sog/pnt/hth/Dad/insc/dpp/rho/raw/odd/Rho1/byn/Egfr/mbc/EcR/cv-c/rols/hbs/cad/SPARC/da/Pvr	26	0.464285714285714	2
hour_0	GO:0072002	Malpighian tubule development	56	0.573435826664421	1.97193067911962	0.000232720502676286	0.00166729821902236	0.00100516543347759	2445	tags=46%, list=24%, signal=36%	svp/Ubx/tsh/brk/fkh/sog/pnt/hth/Dad/insc/dpp/rho/raw/odd/Rho1/byn/Egfr/mbc/EcR/cv-c/rols/hbs/cad/SPARC/da/Pvr	26	0.464285714285714	2
hour_0	GO:0009583	detection of light stimulus	57	0.587806673371558	2.02443903586264	0.000234082397003745	0.00166729821902236	0.00100516543347759	2334	tags=47%, list=23%, signal=37%	cac/trpl/ninaC/trp/rdgC/laza/rdgA/shakB/santa-maria/Arr1/Galphaq/Sh/Cib2/Arr2/ninaE/Pld/stmA/Ggamma30A/inaD/TrpA1/Trpgamma/inaE/Rh7/Cam/ogre/Inx3/norpA	27	0.473684210526316	2
hour_0	GO:0044057	regulation of system process	57	0.655965803847054	2.25918289066373	0.000234082397003745	0.00166729821902236	0.00100516543347759	2163	tags=60%, list=21%, signal=47%	Dop1R1/Shab/Clk/cac/Sox102F/AGO1/eag/bru1/Rdl/Eaat1/qvr/KCNQ/Acer/Atx2/for/Oamb/vri/pHCl-2/Tk/Alk/pain/rad/how/AMPKalpha/Nox/Fmr1/Ctr1A/tim/CG4928/Ork1/egr/Prosap/rut/Proc	34	0.596491228070175	2
hour_0	GO:0001655	urogenital system development	62	0.567313547170255	1.9855130316596	0.000234576589256392	0.00166729821902236	0.00100516543347759	2445	tags=47%, list=24%, signal=36%	svp/Ubx/tsh/brk/fkh/sog/pyr/pnt/hth/Dad/insc/dpp/rho/raw/odd/zfh1/kirre/Rho1/byn/Egfr/mbc/EcR/cv-c/rols/hbs/cad/SPARC/da/Pvr	29	0.467741935483871	2
hour_0	GO:0030431	sleep	62	0.572459256351637	2.0035222484106	0.000234576589256392	0.00166729821902236	0.00100516543347759	2092	tags=55%, list=20%, signal=44%	Shab/Clk/Ih/Hk/wake/Rdl/qvr/Shaw/tara/Sh/Acer/dnr1/bgm/InR/Men/5-HT1A/Pka-C1/CG6329/Hsc70-3/Nipped-B/Cul3/bs/CanA-14F/Fmr1/GABA-B-R3/tim/Ets96B/cue/per/nAChRalpha4/inc/rut/EcR/cv-c	34	0.548387096774194	2
hour_0	GO:0072001	renal system development	62	0.567313547170255	1.9855130316596	0.000234576589256392	0.00166729821902236	0.00100516543347759	2445	tags=47%, list=24%, signal=36%	svp/Ubx/tsh/brk/fkh/sog/pyr/pnt/hth/Dad/insc/dpp/rho/raw/odd/zfh1/kirre/Rho1/byn/Egfr/mbc/EcR/cv-c/rols/hbs/cad/SPARC/da/Pvr	29	0.467741935483871	2
hour_0	GO:0016079	synaptic vesicle exocytosis	61	0.55156642507051	1.92426489190117	0.000235017626321974	0.00166729821902236	0.00100516543347759	1859	tags=41%, list=18%, signal=34%	Syn/unc-13-4A/Sytbeta/Rim/Esyt2/nSyb/Rab3/Nrx-IV/Syt1/cpx/Vps45/Syngr/CG31935/Chc/comt/Cadps/Syt4/stmA/Fife/Hip14/Scamp/stac/Csp/CDase/Sec5	25	0.409836065573771	2
hour_0	GO:0007619	courtship behavior	58	0.607975599627288	2.09753289631465	0.000235404896421846	0.00166729821902236	0.00100516543347759	1765	tags=50%, list=17%, signal=42%	NPF/Gr98a/cac/Syn/eag/slo/fne/pros/5-HT7/Gr59f/fru/para/dnc/dsx/Sh/Tbh/spin/qtc/w/orb2/Oamb/ple/5-HT1A/lov/Adar/pain/Fmr1/FoxP/egh	29	0.5	2
hour_0	GO:0045471	response to ethanol	63	0.538677590535252	1.88907294216143	0.000235793444942231	0.00166729821902236	0.00100516543347759	2058	tags=40%, list=20%, signal=32%	Syn/pxb/moody/dpr9/DopEcR/pum/dnc/vsg/Pkc98E/Tbh/hppy/mura/Fas2/rho/CrzR/Pka-C1/Sirt1/klg/Egfr/apt/Pka-R2/Vrp1/Cam/tank/rut	25	0.396825396825397	2
hour_0	GO:0007616	long-term memory	71	0.515354278304503	1.85191070242213	0.000236630383341221	0.00166729821902236	0.00100516543347759	2775	tags=54%, list=27%, signal=39%	teq/pxb/Hn/Appl/pum/vsg/Pkc98E/Atx2/for/mura/Stat92E/orb2/svr/Mob2/wnd/spoon/dbr/Socs36E/Src64B/arm/Tob/Scamp/Fmr1/klg/be/hop/Su(H)/per/EcR/neur/arr/Nf1/CG4612/stau/gry/Ube3a/Nmdar1/Ddc	38	0.535211267605634	2
hour_0	GO:0008344	adult locomotory behavior	71	0.518754746665012	1.86413018718278	0.000236630383341221	0.00166729821902236	0.00100516543347759	2686	tags=51%, list=26%, signal=38%	Gba1b/cac/nAChRalpha7/dati/Galt/tutl/shakB/MsR1/Eaat1/sim/Galphaq/Tbh/SERCA/Atpalpha/Marf/brp/ple/caz/ninaE/Tk/Sema2a/Adar/Fmr1/HEATR2/Trpgamma/Lam/beta4GalNAcTA/dpn/TBPH/norpA/Nf1/Fitm/Plc21C/DAT/ebo/twz	36	0.507042253521127	2
hour_0	GO:0070838	divalent metal ion transport	71	0.505070875176857	1.81495759053169	0.000236630383341221	0.00166729821902236	0.00100516543347759	2379	tags=39%, list=23%, signal=31%	cac/trpl/trp/Nckx30C/Ca-alpha1D/stj/Ca-beta/SERCA/Rgk2/ZnT77C/wtrw/ZnT41F/Ca-alpha1T/CG17167/Usp2/CG1090/pain/aralar1/CG4662/Rgk3/TrpA1/Trpgamma/Prestin/Zip71B/Trpm/Letm1/Mid1/Zip89B	28	0.394366197183099	2
hour_0	GO:0072511	divalent inorganic cation transport	71	0.505070875176857	1.81495759053169	0.000236630383341221	0.00166729821902236	0.00100516543347759	2379	tags=39%, list=23%, signal=31%	cac/trpl/trp/Nckx30C/Ca-alpha1D/stj/Ca-beta/SERCA/Rgk2/ZnT77C/wtrw/ZnT41F/Ca-alpha1T/CG17167/Usp2/CG1090/pain/aralar1/CG4662/Rgk3/TrpA1/Trpgamma/Prestin/Zip71B/Trpm/Letm1/Mid1/Zip89B	28	0.394366197183099	2
hour_0	GO:0007419	ventral cord development	64	0.57960208721424	2.03570198798797	0.000236686390532544	0.00166729821902236	0.00100516543347759	1319	tags=31%, list=13%, signal=27%	svp/ap/vnd/moody/if/pros/Mmp2/Dscam1/sim/nolo/cas/wit/Mmp1/nub/grh/robo3/18w/Galphao/E2f1/Pc	20	0.3125	2
hour_0	GO:0007612	learning	64	0.539031292071617	1.89320759373373	0.000236686390532544	0.00166729821902236	0.00100516543347759	2058	tags=44%, list=20%, signal=35%	Dop1R1/Syn/AGO1/eag/trp/vn/DopEcR/Nrx-1/Rdl/dnc/Tbh/Atx2/for/drl/Oamb/Fas2/Gad1/Alk/Pka-C1/chico/Nipped-B/rad/Fmr1/FoxP/Egfr/mnb/Sap47/rut	28	0.4375	2
hour_0	GO:0008045	motor neuron axon guidance	64	0.685488023504272	2.40759887338671	0.000236686390532544	0.00166729821902236	0.00100516543347759	1706	tags=50%, list=16%, signal=42%	beat-Ic/Glt/beat-VI/tok/robo1/vvl/Mp/Mmp2/Wnt4/ko/Lar/Sdc/Drl-2/beat-IIIc/Ptp99A/fz2/side/for/trn/tup/beat-Ia/Fas2/Lim3/Ptp52F/dally/zfh1/caps/NetB/Sema1a/Rho1/Sulf1/unc-5	32	0.5	2
hour_0	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	64	0.623444285837416	2.18968633839624	0.000236686390532544	0.00166729821902236	0.00100516543347759	2899	tags=69%, list=28%, signal=50%	beat-Ic/chp/beat-VI/if/Dscam2/tutl/rst/Lar/Con/beat-IIIc/beat-VII/mew/Fas1/beat-Ia/Cad74A/Fas2/Fas3/peb/CadN2/caps/Cad86C/bdl/kirre/Dscam4/klg/CadN/Bsg/glec/ImpL2/Itgbn/Cad99C/ed/Cont/CG7166/hbs/CG13506/Cad87A/mys/beat-IIa/scb/Cals/Cad88C/Cad96Ca/beat-IIIb	44	0.6875	2
hour_0	GO:0017156	calcium ion regulated exocytosis	65	0.562422750310805	1.98157146585397	0.000236910684671879	0.00166729821902236	0.00100516543347759	1859	tags=42%, list=18%, signal=34%	Syn/unc-13-4A/Sytbeta/Rim/Esyt2/nSyb/Rab3/Nrx-IV/Sytalpha/Syt1/cpx/Vps45/Syngr/CG31935/Chc/comt/Cadps/Syt4/stmA/Fife/Syt12/Hip14/Scamp/stac/Csp/CDase/Sec5	27	0.415384615384615	2
hour_0	GO:0045475	locomotor rhythm	65	0.543380319209815	1.91447969531418	0.000236910684671879	0.00166729821902236	0.00100516543347759	2407	tags=51%, list=23%, signal=39%	NPF/Clk/Pdfr/Ih/dysc/ITP/dnc/tara/Atx2/vri/Ac3/Oga/disco/Adar/Cul3/Rho1/Mef2/Fmr1/tim/Pka-R2/hop/Ork1/lark/per/Pura/cu/Dh44/foxo/kay/e/Mid1/Nf1/Bx	33	0.507692307692308	2
hour_0	GO:0048871	multicellular organismal homeostasis	65	0.552549671676031	1.9467858692685	0.000236910684671879	0.00166729821902236	0.00100516543347759	3029	tags=69%, list=29%, signal=49%	Pdfr/ninaC/trp/if/rdgA/srp/Arr1/ush/ine/sqa/Atpalpha/tup/mew/rho/ClC-a/pHCl-2/Arr2/wdp/peb/disco/mfrn/Culd/Egfr/tim/CDase/srl/Atg17/per/cv-c/Csk/tefu/Patj/sws/norpA/upd3/yrt/Atx-1/Ttd14/Atg9/mys/Mkp3/upd1/Nmnat/Col4a1/Cnx99A	45	0.692307692307692	2
hour_0	GO:0045055	regulated exocytosis	67	0.556066431590229	1.97061485420645	0.000237586124970302	0.00166729821902236	0.00100516543347759	1859	tags=42%, list=18%, signal=35%	Syn/unc-13-4A/Sytbeta/Rim/Esyt2/nSyb/Rab3/Nrx-IV/Sytalpha/Syt1/cpx/Vps45/Syngr/CG31935/Chc/comt/Cadps/Syt4/stmA/Fife/Syt12/Rip11/Hip14/Scamp/stac/Csp/CDase/Sec5	28	0.417910447761194	2
